"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
1972,2.70591,1355.34,3830.94,3993.06,7480.93,5926.82,128617,9037.04,12305.2,7184.32,10832.1,7371.13,6266.7,8658.49,5558.34,5633.35,4950.69,5356.22,3150.82,2428.12,2889.74,2115.24,1958.8,1630.55,1317.31,1266.8,1102.74,1125.94,907.567,784.712,684.948,638.275,702.595,714.741,692.858,505.196,466.154,568.192,437.047,404.146,372.184,361.147,343.026,323.019,296.259,285.325,279.717,257.9,270.027,254.482,238.533,224.58,211.345,199.329,188.913,180.019,171.191,162.505,152.986,143.058,134.033,125.961,118.842,112.313,106.336,100.765,95.4262,90.2263,85.1468,80.1869,1153.69
1973,4.09987,1492.23,2823.76,5621.38,4872.86,8413.28,6200.81,128906,8800.52,11755.3,6780.42,10147.1,6873.38,5826.22,8033.02,5148.57,5211.49,4575.44,4946.53,2908.21,2240.25,2665.38,1950.62,1806.09,1503.27,1214.39,1167.77,1016.5,1037.86,836.551,723.3,631.337,588.313,647.596,658.789,638.617,465.646,429.659,523.709,402.831,372.506,343.046,332.872,316.171,297.73,273.064,262.987,257.818,237.709,248.886,234.558,219.858,206.998,194.799,183.724,174.123,165.925,157.788,149.783,141.009,131.858,123.539,116.099,109.538,103.52,98.0107,92.8759,87.9552,83.1624,78.4806,1137.28
1974,3.21973,2260.76,3096.3,4121.47,6817.54,5488.57,8847.31,6247.03,126190,8449.57,11142.1,6372.24,9482.34,6398.33,5408.78,7442.72,4763.28,4816.3,4225.17,4565.26,2682.96,2066.14,2457.73,1798.39,1664.96,1385.7,1119.36,1076.35,936.896,956.56,771.014,666.628,581.867,542.212,596.847,607.161,588.57,429.154,395.987,482.665,371.261,343.312,316.161,306.784,291.392,274.396,251.664,242.376,237.612,219.079,229.381,216.176,202.627,190.775,179.532,169.325,160.476,152.921,145.422,138.044,129.957,121.524,113.857,107,100.953,95.4069,90.3293,85.597,81.062,76.6448,1120.48
1975,4.76488,1775.48,4709.9,4543.05,5027.58,7636.71,5689.47,8784.45,6026.31,119450,7910.22,10369,5912.22,8783.14,5919.53,4998.77,6871.85,4394.17,4440,3892.97,4204.65,2470.33,1902,2262.15,1655.1,1532.2,1275.14,1030.01,990.406,862.072,880.154,709.422,613.371,535.379,498.891,549.159,558.648,541.541,394.863,364.346,444.098,341.595,315.88,290.898,282.271,268.108,252.47,231.555,223.009,218.626,201.574,211.052,198.902,186.436,175.531,165.187,155.795,147.653,140.702,133.802,127.013,119.573,111.813,104.76,98.4505,92.8864,87.7834,83.1116,78.7574,74.5847,1101.47
1976,7.76151,2626.77,3686.62,6880.48,5507.76,5560.02,7693.92,5488.17,8230.85,5545.36,109053,7211.42,9468.43,5410.64,8050.35,5428.84,4583.87,6298.58,4025.43,4065.46,3563.22,3847.41,2259.98,1739.79,2069.01,1513.68,1401.21,1166.08,941.894,905.659,788.296,804.823,648.699,560.866,489.549,456.183,502.148,510.824,495.181,361.059,333.155,406.079,312.352,288.837,265.994,258.106,245.155,230.856,211.731,203.917,199.909,184.317,192.984,181.874,170.475,160.504,151.045,142.457,135.013,128.657,122.347,116.14,109.336,102.241,95.7911,90.0222,84.9344,80.2683,75.9964,72.0149,1075.37
1977,3.08827,4276.67,5452.76,5383.34,8317.86,5908.64,5220.18,6909.34,4784.55,7062.24,4759.26,94551.5,6337.89,8423.2,4854.46,7257.48,4904.35,4143.27,5692.37,3636.77,3671.7,3217.23,3473.13,2039.83,1570.15,1867.13,1365.92,1264.37,1052.18,849.876,817.17,711.267,726.174,585.304,506.054,441.705,411.599,453.071,460.899,446.785,325.771,300.594,366.391,281.824,260.608,239.997,232.88,221.195,208.293,191.037,183.987,180.371,166.303,174.122,164.098,153.814,144.817,136.283,128.534,121.817,116.082,110.39,104.789,98.6504,92.2485,86.4289,81.2238,76.6333,72.4232,68.5688,1035.24
1978,2.01308,1702.71,8894.37,7982.49,6545.44,9247.02,6022.04,5094.81,6550.8,4453.5,6513.55,4375.29,86901.9,5828.91,7750.16,4466.26,6674.03,4507.28,3805.53,5225.73,3337.35,3368.44,2950.91,3185.16,1870.5,1439.71,1711.93,1252.33,1159.2,964.641,779.156,749.165,652.071,665.734,536.587,463.932,404.939,377.339,415.358,422.534,409.595,298.654,275.572,335.892,258.365,238.915,220.02,213.495,202.782,190.955,175.135,168.672,165.357,152.46,159.628,150.439,141.01,132.762,124.938,117.835,111.677,106.42,101.201,96.0661,90.4386,84.5697,79.2345,74.4627,70.2542,66.3946,1011.93
1979,13.3644,1109.51,3521.73,12927.1,9613.23,7182.56,9163.1,5712.1,4693.49,5929.43,4006.48,5866.28,3957.23,78943.4,5311.31,7072.58,4077.26,6091.27,4111.86,3470.11,4763.37,3041.22,3068.93,2688.13,2901.22,1703.63,1311.2,1559.06,1140.47,1055.64,878.453,709.534,682.218,593.798,606.239,488.632,422.469,368.748,343.614,378.236,384.77,372.987,271.962,250.943,305.872,235.273,217.561,200.355,194.413,184.659,173.888,159.482,153.597,150.578,138.833,145.361,136.993,128.407,120.896,113.772,107.303,101.696,96.9082,92.1557,87.4801,82.3556,77.0112,72.1528,67.8075,63.9752,981.949
1980,2.4217,7357.06,2256.05,5005.38,15107.5,10077.9,6442.21,7855.84,4752.37,3847.75,4884.39,3355.82,5014.06,3442.76,69537.2,4711.96,6295.27,3633.16,5428.27,3663.36,3090.64,4241.36,2707.39,2731.66,2392.46,2581.92,1516.06,1166.79,1387.32,1014.82,939.324,781.651,631.342,607.033,528.356,539.424,434.778,375.907,328.106,305.743,336.548,342.362,331.878,241.987,223.285,272.16,209.342,193.582,178.273,172.986,164.306,154.723,141.905,136.668,133.982,123.532,129.34,121.894,114.255,107.572,101.232,95.4766,90.4872,86.2273,81.9986,77.8383,73.2786,68.5233,64.2004,60.334,930.646
1981,4.53679,1334.69,15145.2,3258.88,5987.51,16697.9,10173.1,6226.54,7375.41,4381.14,3517.39,4455.32,3063.64,4584.65,3151.32,63670.7,4313.32,5759.65,3322.16,4961.18,3346.85,2822.82,3873.02,2471.91,2493.81,2183.99,2356.81,1383.83,1065,1266.26,926.255,857.338,713.422,576.231,554.042,482.232,492.333,396.822,343.09,299.462,279.051,307.167,312.473,302.904,220.861,203.791,248.399,191.066,176.682,162.709,157.884,149.962,141.215,129.516,124.736,122.285,112.747,118.048,111.253,104.28,98.1802,92.3944,87.1413,82.5874,78.6994,74.8399,71.0429,66.8812,62.541,58.5955,904.464
1982,2.76289,2499.93,2737.71,21774.4,3874.89,6580.42,16658,9715.6,5775.65,6719.91,3963.13,3180.47,4039.31,2786.12,4178.29,2874.74,58086.7,3933.56,5249.91,3026.72,4518.29,3047.21,2569.57,3525.04,2249.58,2269.35,1987.3,2144.49,1259.12,969.008,1152.11,842.752,780.042,649.099,524.275,504.086,438.75,447.94,361.041,312.154,272.459,253.888,279.469,284.297,275.591,200.945,185.415,226.001,173.837,160.75,148.037,143.647,136.439,128.481,117.837,113.489,111.258,102.58,107.404,101.221,94.8768,89.3271,84.063,79.2836,75.1403,71.6029,68.0915,64.6368,60.8504,56.9016,876.219
1983,0.941954,1521.42,5054.68,3878.47,25335.4,3922.91,6055.48,14989.3,8627.01,5083.29,5907.91,3500.81,2829.95,3618.6,2507.76,3770.27,2596.32,52460.8,3551.32,4737.76,2730.47,4074.91,2747.64,2316.61,3177.69,2027.76,2045.47,1791.19,1932.81,1134.82,873.33,1038.35,759.528,703.008,584.994,472.497,454.301,395.417,403.699,325.382,281.324,245.55,228.813,251.867,256.218,248.372,181.099,167.102,203.68,156.668,144.874,133.416,129.459,122.964,115.792,106.199,102.28,100.269,92.4489,96.7958,91.2235,85.5062,80.5046,75.7604,71.453,67.719,64.531,61.3663,58.2528,54.8404,840.959
1984,5.73091,518.993,3121,7289.18,4616.27,26397.5,3726.55,5591.99,13599.3,7736.94,4542.99,5292.3,3151.7,2560.29,3285.01,2280.5,3430.23,2361.7,47699.7,3227.58,4304.29,2479.96,3700.3,2494.68,2103.11,2884.63,1840.66,1856.66,1625.81,1754.32,1030.01,792.662,942.43,689.364,638.063,530.95,428.845,412.33,358.886,366.402,295.321,255.332,222.864,207.673,228.597,232.546,225.425,164.367,151.664,184.862,142.193,131.489,121.09,117.499,111.603,105.094,96.3874,92.8302,91.0056,83.9076,87.8529,82.7954,77.6063,73.0668,68.7609,64.8515,61.4625,58.569,55.6967,52.8709,813.037
1985,5.33301,3157.29,1057.06,4461.45,8587.09,4797.88,25373.4,3493.74,5163.3,12418.7,7026.58,4121.67,4808.39,2869.09,2333.83,2995.83,2079.37,3126.17,2151.17,43426.4,2937.31,3916.08,2255.82,3365.38,2268.64,1912.42,2622.93,1673.61,1688.12,1478.19,1595.01,936.464,720.67,856.833,626.749,580.106,482.722,389.891,374.876,326.286,333.119,268.495,232.139,202.619,188.809,207.832,211.422,204.948,149.437,137.887,168.069,129.277,119.545,110.09,106.825,101.466,95.5474,87.6318,84.3977,82.7389,76.2856,79.8726,75.2745,70.5568,66.4296,62.5149,58.9606,55.8794,53.2488,50.6374,787.252
1986,3.62608,2937.91,6437.83,1513.12,5262.45,8888.53,4555.22,23480.5,3182.64,4652.9,11146.9,6314.79,3718.17,4354.58,2605.34,2122.02,2724.62,1890.57,2840.98,1954.03,39432,2666.38,3554.14,2047.04,3053.58,2058.3,1735.02,2379.53,1518.26,1531.4,1340.94,1446.9,849.499,653.742,777.257,568.54,526.229,437.888,353.679,340.058,295.981,302.18,243.557,210.578,183.8,171.272,188.529,191.786,185.912,135.557,125.08,152.459,117.27,108.442,99.8653,96.9036,92.0415,86.673,79.4927,76.5589,75.0542,69.2003,72.4541,68.283,64.0035,60.2597,56.7086,53.4844,50.6894,48.3031,760.067
1987,0.77847,1997.56,5988.67,9211.91,1783.93,5444.21,8434.61,4213.74,21383.3,2867.33,4175.51,10015.8,5695.65,3366.76,3953.74,2368.59,1929.68,2476.93,1717.89,2580.31,1774.08,35790.6,2419.66,3224.8,1857.16,2770.13,1867.14,1573.82,2158.4,1377.14,1389.04,1216.28,1312.38,770.514,592.957,704.985,515.675,477.297,397.171,320.791,308.437,268.459,274.081,220.91,190.997,166.709,155.346,170.998,173.952,168.625,122.952,113.449,138.282,106.365,98.3578,90.579,87.8927,83.4827,78.6134,72.1008,69.4399,68.075,62.7655,65.7167,61.9335,58.0519,54.6563,51.4353,48.511,45.9758,733.201
1988,4.14755,428.827,4067.03,8556.76,10840.4,1840.99,5151.32,7783.54,3829.53,19229.8,2569.05,3746.79,9023.78,5152.61,3054.45,3591.93,2152.48,1753.13,2249.27,1559.29,2341.21,1609.24,32458.4,2194.06,2923.83,1683.71,2511.28,1692.61,1426.67,1956.55,1248.34,1259.11,1102.5,1189.61,698.431,537.483,639.03,467.43,432.642,360.012,290.779,279.58,243.342,248.438,200.241,173.127,151.112,140.812,154.999,157.677,152.848,111.449,102.835,125.345,96.4137,89.1555,82.1045,79.6695,75.6721,71.2584,65.3551,62.9431,61.706,56.8932,59.5683,56.1391,52.6206,49.5427,46.6231,43.9723,706.277
1989,2.64418,2285.38,880.137,5868.68,10195.9,11351.2,1767.1,4806.42,7134.59,3468.54,17336.5,2317.77,3391.59,8197.26,4692.17,2784.68,3275.25,1962.05,1597.26,2048.34,1419.46,2130.67,1464.22,29529.1,1995.85,2659.5,1531.4,2284.03,1539.4,1297.51,1779.4,1135.3,1145.09,1002.65,1081.87,635.176,488.804,581.153,425.095,393.457,327.405,264.442,254.258,221.302,225.936,182.105,157.447,137.425,128.058,140.961,143.396,139.004,101.354,93.5211,113.992,87.6813,81.0805,74.6681,72.4537,68.8183,64.8044,59.4357,57.2422,56.1171,51.7402,54.1731,51.0544,47.8547,45.0555,42.4003,682.298
1990,7.61872,1456.99,4682.68,1267.41,6976.63,10682.5,10955.7,1659.25,4436.32,6507.24,3146.43,15718.3,2105.69,3088.82,7478.14,4283.45,2541.94,2988.43,1789.29,1455.92,1866.38,1293,1940.44,1333.3,26886,1817.07,2421.15,1394.11,2079.2,1401.32,1181.11,1619.76,1033.44,1042.34,912.686,984.79,578.179,444.941,529.003,386.948,358.15,298.025,240.712,231.441,201.443,205.661,165.763,143.318,125.093,116.567,128.311,130.528,126.53,92.259,85.1287,103.763,79.8129,73.8045,67.9675,65.9518,62.6427,58.989,54.1021,52.1054,51.0813,47.0972,49.3117,46.4729,43.5603,41.0123,659.665
1991,0.318471,4198.46,2989.99,6756.12,1510.66,7348.82,10400.4,10371.2,1543.36,4075.75,5940.83,2867.81,14339.1,1923.83,2824.95,6841.22,3917.54,2323.55,2730.13,1633.83,1328.91,1703.08,1179.63,1770.05,1216.1,24520.8,1657.13,2207.95,1271.31,1896.03,1277.86,1077.04,1477.02,942.363,950.479,832.248,897.997,527.221,405.726,482.378,352.844,326.583,271.758,219.496,211.043,183.688,187.535,151.153,130.686,114.068,106.293,117.002,119.023,115.378,84.1275,77.6256,94.6172,72.7784,67.2995,61.977,60.139,57.1215,53.7898,49.3336,47.513,46.5791,42.9461,44.9655,42.3769,39.721,638.921
1992,1.69211,175.483,8607.65,4308.78,8038.28,1582.52,7079.99,9745.2,9550.55,1404.38,3689.63,5377.43,2602.25,13048,1754.02,2577.75,6242.65,3573.33,2118.31,2487.8,1488.24,1210.16,1550.57,1073.84,1611.14,1106.84,22316.5,1508.11,2009.35,1156.94,1725.43,1162.86,980.109,1344.09,857.549,864.932,757.342,817.171,479.767,369.207,438.96,321.085,297.188,247.297,199.74,192.047,167.154,170.655,137.548,118.923,103.801,96.7254,106.471,108.31,104.993,76.5553,70.6386,86.1008,66.2277,61.242,56.3985,54.7259,51.9801,48.9482,44.8932,43.2364,42.3866,39.0806,40.9182,38.5626,617.558
1993,0.876427,932.315,358.826,12364.1,5106.12,8393.07,1522.8,6633.56,8981.12,8700.47,1272.67,3342.15,4881.24,2368.06,11894.3,1600.06,2351.35,5691.89,3256.35,1929.47,2265.17,1354.68,1101.33,1410.92,977.019,1465.77,1006.92,20301.2,1371.88,1827.8,1052.4,1569.5,1057.77,891.527,1222.61,780.04,786.755,688.888,743.309,436.402,335.835,399.283,292.062,270.325,224.944,181.685,174.688,152.045,155.23,125.115,108.174,94.4181,87.9824,96.8471,98.5201,95.503,69.6355,64.2536,78.3181,60.2414,55.7063,51.3007,49.7793,47.2816,44.5238,40.8353,39.3282,38.5552,35.5481,37.2196,596.814
1994,2.23927,483.003,1916.11,518.654,14771.7,5395.79,8203.04,1446.28,6187.7,8272.08,7960.77,1162.14,3053.57,4465.25,2168.06,10891.5,1464.66,2151.17,5204.3,2975.92,1762.64,2068.71,1236.94,1005.46,1287.97,891.814,1337.87,919.023,18528.6,1252.07,1668.16,960.465,1432.39,965.359,813.637,1115.79,711.887,718.015,628.698,678.364,398.272,306.492,364.396,266.544,246.706,205.29,165.811,159.425,138.761,141.667,114.183,98.7222,86.1684,80.295,88.3852,89.912,87.1585,63.5512,58.6395,71.4752,54.9779,50.839,46.8184,45.4299,43.1504,40.6336,37.2673,35.892,35.1865,32.4421,578.636
1995,5.5406,1234.3,999.491,2792.9,626.065,15740.4,5287.95,7788.91,1345.77,5680.01,7545.58,7253.6,1060.56,2792.51,4089.39,1986.61,9978.56,1341.25,1968.84,4760.88,2721.34,1611.39,1890.82,1130.4,918.763,1176.83,814.816,1222.32,839.623,16927.5,1143.86,1523.97,877.443,1308.57,881.906,743.299,1019.33,650.343,655.94,574.345,619.717,363.84,279.994,332.893,243.5,225.377,187.542,151.476,145.642,126.764,129.419,104.312,90.1872,78.7188,73.3532,80.7439,82.1387,79.6232,58.0569,53.5699,65.2958,50.2248,46.4438,42.7707,41.5022,39.4199,37.1206,34.0454,32.7889,32.1445,558.247
1996,0.160341,3053.61,2545,1450.43,3352.44,662.631,15318.7,4993.46,7215.81,1230.73,5164.31,6855.97,6603.7,967.88,2552.74,3740.77,1817.12,9123.19,1225.62,1798.25,4346.73,2483.9,1470.5,1725.24,1031.31,838.16,1073.53,743.266,1114.95,765.86,15440.2,1043.35,1390.04,800.33,1193.56,804.397,677.97,929.738,593.183,598.288,523.864,565.248,331.861,255.385,303.633,222.098,205.568,171.058,138.162,132.841,115.622,118.044,95.1434,82.2603,71.7998,66.9059,73.647,74.9192,72.6248,52.954,48.8614,59.5567,45.8103,42.3616,39.0114,37.8544,35.9551,33.858,31.053,29.907,538.5
1997,0.123219,88.3436,6248.94,3659.2,1720.59,3496.14,634.567,14277.9,4576.56,6537.59,1109.9,4659.71,6205.22,5996.84,880.966,2325.95,3408.87,1655.31,8306.68,1115.41,1635.93,3953.27,2258.6,1336.92,1568.36,937.46,761.849,975.753,675.551,1013.36,696.065,14032.9,948.246,1263.34,727.375,1084.76,731.069,616.166,844.982,539.108,543.747,476.108,513.719,301.608,232.103,275.953,201.851,186.828,155.464,125.567,120.731,105.082,107.283,86.4699,74.7612,65.2544,60.8065,66.9331,68.0894,66.0042,48.1266,44.4071,54.1273,41.6341,38.4998,35.455,34.4035,32.6773,30.7714,28.2221,516.589
1998,1.34188,67.8874,181.178,9003.81,4120.49,1726.41,3316.83,586.065,13048.8,4170.36,5959.63,1013.12,4257.11,5668.71,5473.84,803.201,2118.17,3101.29,1504.8,7547.15,1013.01,1485.31,3588.55,2049.92,1213.27,1423.2,850.651,691.275,885.341,612.944,919.433,631.542,12732,860.338,1146.22,659.939,984.19,663.288,559.039,766.639,489.124,493.333,431.965,466.089,273.644,210.583,250.368,183.136,169.506,141.05,113.925,109.537,95.339,97.3356,78.4527,67.8296,59.2042,55.1688,60.7273,61.7763,59.8845,43.6644,40.2898,49.1088,37.7739,34.9303,32.1677,31.2137,29.6476,27.9183,494.298
1999,4.89758,739.89,141.546,266.476,10697.9,4385.65,1730.37,3213.58,557.203,12272.6,3897.47,5547.83,940.485,3942.77,5239.53,5050.71,740.083,1949.64,2852.28,1383.19,6934.38,930.492,1364.04,3295.07,1882.08,1113.85,1306.51,780.874,634.555,812.682,562.633,843.957,579.695,11686.7,789.701,1052.11,605.754,903.38,608.827,513.136,703.691,448.962,452.825,396.496,427.818,251.175,193.292,229.81,168.098,155.588,129.468,104.57,100.543,87.5107,89.3434,72.0109,62.2601,54.3429,50.6388,55.7409,56.7039,54.9673,40.0791,36.9816,45.0765,34.6723,32.0621,29.5264,28.6508,27.2132,479.337
2000,15.8612,2699.05,1526.91,205.534,305.418,10943.1,4234.79,1622.25,2972.76,512.657,11273.1,3579.35,5094.1,862.957,3613.54,4795.68,4617.18,675.875,1779.12,2601.34,1260.99,6319.89,847.861,1242.73,3001.7,1714.39,1014.56,1190,711.217,577.94,740.164,512.423,768.636,527.956,10643.6,719.215,958.196,551.684,822.744,554.482,467.333,640.878,408.887,412.405,361.104,389.63,228.754,176.039,209.297,153.093,141.699,117.911,95.2359,91.568,79.6993,81.3684,65.583,56.7026,49.4921,46.1187,50.7654,51.6423,50.0608,36.5016,33.6805,41.0529,31.5774,29.2002,26.8908,26.0933,461.335
2001,3.99975,8740.96,5579,2221.37,234.245,310.312,10486.8,3937.66,1488.99,2717.19,468.549,10315.6,3278.14,4665.12,789.639,3302.7,4378.06,4210.96,615.941,1620.44,2368.36,1147.72,5751,771.428,1130.58,2730.62,1559.48,922.848,1082.4,646.9,525.668,673.214,466.07,699.102,480.194,9680.71,654.147,871.507,501.772,748.308,504.317,425.052,582.896,371.893,375.094,328.434,354.379,208.058,160.112,190.361,139.243,128.879,107.244,86.6196,83.2835,72.4886,74.0067,59.6495,51.5725,45.0144,41.9462,46.1724,46.9701,45.5316,33.1991,30.6333,37.3386,28.7205,26.5583,24.4579,443.329
2002,2.47331,2204.23,18052.7,8108.43,2537.35,238.647,298.303,9784.76,3626.22,1364.8,2488.71,429.408,9457.73,3004.49,4271.54,722.131,3016.75,3995.03,3839.6,561.305,1476.1,2156.77,1044.96,5235.36,702.188,1029.03,2485.22,1419.28,839.858,985.046,588.707,478.376,612.643,424.134,636.197,436.985,8809.61,595.284,793.084,456.62,680.971,458.935,386.803,530.443,338.428,341.34,298.879,322.489,189.336,145.704,173.231,126.713,117.282,97.593,78.825,75.7891,65.9656,67.347,54.2818,46.9317,40.9637,38.1716,42.0175,42.7434,41.4344,30.2117,27.8767,33.9787,26.136,24.1684,425.692
2003,0.518402,1363.94,4624.64,26754.2,9658.43,2705.64,239.104,288.161,9264.6,3397.53,1271.99,2313.02,398.334,8757.95,2777.4,3942.45,665.609,2777.72,3675.61,3530.6,515.921,1356.36,1981.41,959.858,4808.48,644.885,945.002,2282.2,1303.31,771.217,904.526,540.579,439.265,562.553,389.455,584.178,401.254,8089.26,546.608,728.234,419.282,625.288,421.407,355.174,487.068,310.754,313.428,274.439,296.119,173.853,133.789,159.066,116.351,107.692,89.6127,72.3793,69.5917,60.5715,61.84,49.8431,43.094,37.614,35.0502,38.5817,39.2482,38.0462,27.7412,25.5972,31.2002,23.9988,413.075
2004,1.64895,285.95,2878.21,6867.35,32765.7,10489.4,2729.98,230.96,270.37,8534.4,3102.76,1158.87,2108.88,363.751,8007.26,2540.67,3606.43,608.737,2539.75,3360.18,3227.47,471.656,1240.16,1812.05,878.034,4399.81,590.253,865.212,2090.16,1194.01,706.763,829.182,495.697,402.91,516.136,357.415,536.252,368.422,7429.04,502.102,669.07,385.29,574.692,387.371,326.535,447.854,285.771,288.262,252.43,272.396,159.939,123.091,146.356,107.061,99.0986,82.4663,66.6101,64.0472,55.7475,56.9167,45.8762,39.6651,34.6219,32.2625,35.5137,36.1277,35.0217,25.5361,23.5627,28.7206,402.342
2005,0.113809,909.601,603.572,4278.76,8434.91,35764.8,10649.3,2653.61,218.079,250.604,7836.85,2839.54,1060.23,1930.75,333.222,7336.3,2327.33,3302.53,557.281,2324.66,3075.45,2954.17,431.778,1135.54,1659.59,804.387,4031.96,541.07,793.366,1917.2,1095.54,648.671,761.252,455.217,370.108,474.24,328.484,492.962,338.756,6832.26,461.858,615.557,354.534,528.901,356.557,300.6,412.335,263.136,265.457,232.481,250.891,147.323,113.39,134.829,98.6346,91.3032,75.9825,61.3754,59.0159,51.3697,52.4484,42.2756,36.5528,31.9058,29.732,32.7286,33.2948,32.2758,23.5342,21.7156,397.275
2006,0.479646,62.7812,1920.64,897.807,5260.92,9220.89,36373.7,10369.9,2510.12,202.493,230.495,7182.21,2601.01,971.678,1770.29,305.549,6725.41,2132.77,3025.52,510.44,2129.13,2816.89,2706.15,395.603,1040.65,1521.31,737.567,3698.11,496.416,728.106,1760.01,1006.01,595.826,699.425,418.355,340.223,436.05,302.1,453.462,311.675,6287.25,425.09,566.645,326.412,487.016,328.362,276.863,379.815,242.407,244.567,214.203,231.182,135.759,104.495,124.26,90.9066,84.1531,70.0348,56.5729,54.3996,47.3527,48.3481,38.9713,33.6963,29.4129,27.4093,30.1721,30.6944,29.7552,21.6964,386.276
2007,0.174868,264.591,132.523,2856.88,1104.62,5760.11,9396.99,35492.7,9829.69,2335.44,186.564,211.51,6584.23,2384.78,891.073,1623.29,280.088,6162.67,1953.72,2771.02,467.48,1950.06,2580.36,2479.44,362.553,953.98,1395.02,676.553,3393.26,455.638,668.504,1616.43,924.217,547.541,642.922,384.66,312.899,401.126,277.967,417.327,286.895,5788.45,391.433,521.864,300.66,448.655,302.536,255.116,350.018,223.41,225.421,197.449,213.115,125.157,96.34,114.568,83.8197,77.5957,64.5797,52.1679,50.1651,43.6678,44.5867,35.94,31.0758,27.1259,25.2783,27.8266,28.3085,27.4425,376.268
2008,9.49835,96.4685,558.615,197.336,3525.53,1215.85,5908.4,9230.22,33869.3,9205.26,2164.15,172,194.589,6052.62,2191.2,818.34,1490.01,256.969,5652.05,1791.5,2540.81,428.671,1788.44,2367.01,2275.01,332.756,875.84,1281.16,621.53,3118.28,418.846,614.713,1486.81,850.351,503.92,591.861,354.2,288.191,369.535,256.13,384.619,264.459,5336.7,360.942,481.285,277.32,413.876,279.116,235.392,322.987,206.175,208.046,182.243,196.715,115.532,88.9356,105.767,77.384,71.6404,59.6252,48.1669,46.3188,40.3204,41.1696,33.1861,28.695,25.048,23.3422,25.6955,26.1407,372.799
2009,0.462032,5239.48,203.315,829.665,242.52,3858.73,1239.2,5765.88,8750.47,31513.8,8478.84,1984.42,157.487,178.125,5540.19,2005.26,748.634,1362.61,234.939,5166.93,1637.78,2323.13,392.035,1636.07,2166.08,2082.65,304.736,802.405,1174.21,569.866,2860.18,384.325,564.256,1365.26,781.096,463.031,544.004,325.656,265.04,339.938,235.674,353.981,243.445,4913.61,332.387,443.283,255.462,381.309,257.186,216.922,297.675,190.036,191.777,168.004,181.358,106.519,82.0021,97.5259,71.3575,66.0636,54.9855,44.4201,42.7168,37.1857,37.9696,30.6071,26.4654,23.102,21.529,23.6997,367.958
2010,3.68487,254.824,11022.8,300.63,1009.7,261.24,3858.13,1185.96,5359.71,7986.98,28530,7663.2,1796.19,142.866,161.865,5038.83,1824.24,681.021,1239.43,213.696,4700.19,1490.14,2114.32,356.924,1490.13,1973.69,1898.52,277.919,732.121,1071.84,520.414,2613.11,351.272,515.937,1248.83,714.751,423.851,498.14,298.294,242.843,311.555,216.052,324.588,223.28,4507.54,304.976,406.798,234.473,350.031,236.12,199.178,273.356,174.527,176.141,154.319,166.596,97.8551,75.3362,89.6024,65.5627,60.701,50.5238,40.8169,39.2527,34.1709,34.8918,28.1266,24.3209,21.2303,19.7849,359.935
2011,1.46734,2032.24,536.616,16295.4,364.804,1080.71,259.054,3661.51,1093.1,4852.07,7180.12,25648.9,6911.87,1626.11,129.692,147.155,4583.36,1659.43,619.437,1127.28,194.368,4275.69,1355.86,1924.35,324.961,1357.17,1798.27,1730.44,253.413,667.823,978.076,475.067,2386.28,320.892,471.475,1141.57,653.565,387.68,455.753,272.983,222.291,285.252,197.853,297.304,204.548,4130.06,279.479,372.839,214.926,320.888,216.484,182.631,250.667,160.053,161.544,141.539,152.807,89.7602,69.1069,82.1965,60.1458,55.6873,46.3518,37.4472,36.0129,31.351,32.0129,25.8062,22.3146,19.4791,348.404
2012,0.628124,809.135,4294.27,802.875,19949.5,373.974,1034.02,237.706,3297.98,980.883,4368.86,6497.7,23298.2,6289.14,1479.77,117.936,133.688,4160.24,1505.19,561.576,1021.63,176.111,3873.51,1228.23,1743.14,294.362,1229.41,1629.05,1567.69,229.595,605.104,886.293,430.526,2162.75,290.862,427.397,1034.96,592.592,351.552,413.329,247.601,201.647,258.793,179.523,269.795,185.646,3748.91,253.72,338.522,195.171,291.434,196.641,165.915,227.756,145.445,146.822,128.659,138.924,81.6172,62.8472,74.7627,54.7147,50.6667,42.1795,34.0818,32.7815,28.5425,29.1498,23.5019,20.3254,335.193
2013,7.80972,346.462,1711.34,6432.15,991.984,21195.5,371.332,984.341,221.315,3041.59,902.167,4017.46,5975.09,21411.8,5773.57,1356.72,108.001,122.307,3803.31,1375.33,512.945,932.935,160.798,3536.4,1121.29,1591.36,268.735,1122.42,1487.35,1431.41,209.651,552.58,809.425,393.219,1975.51,265.705,390.468,945.626,541.495,321.272,377.767,226.322,184.338,236.604,164.15,246.72,169.788,3429.07,232.102,309.716,178.586,266.702,179.976,151.873,208.508,133.171,134.45,117.833,127.25,74.7693,57.582,68.5087,50.1446,46.4412,38.6672,31.2482,30.0602,26.1768,26.7375,21.5601,326.234
