"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
1974,7072.02,8470.54,5130.99,4270.33,5282,3522.33,5038.41,3296.79,63422.2,4158.47,5457.06,3117.61,4661.7,3155.16,2683.41,3717.43,2395.61,2446.35,2174.1,2388.61,1428.31,1119.2,1354.42,1007.84,950.577,806.469,662.955,651.371,581.192,606.245,499.506,440.742,393.289,374.448,417.518,430.107,423.19,312.918,292.171,361.773,283.498,266.956,250.139,246.743,238.142,226.54,209.095,202.663,200.187,186.701,197.73,188.973,179.881,171.773,163.928,156.437,149.593,143.515,137.414,131.43,125.367,119.351,113.489,108.008,102.933,98.152,93.6462,89.3618,85.2315,81.2212,1439.72
1975,10465.9,6652.64,7805.06,4705.87,3895.99,4924.62,3267.19,4672.23,3056.82,58820.3,3860.52,5073.12,2902.38,4344.97,2943.2,2504.38,3470.31,2236.64,2284.14,2029.99,2230.32,1333.67,1045.05,1264.7,941.089,887.626,753.068,619.063,608.251,542.724,566.124,466.454,411.581,367.271,349.68,389.905,401.664,395.208,292.23,272.857,337.861,264.762,249.316,233.612,230.442,222.411,211.578,195.286,189.281,186.97,174.376,184.678,176.5,168.01,160.438,153.112,146.117,139.725,134.05,128.351,122.764,117.101,111.483,106.008,100.889,96.1494,91.6838,87.4756,83.4741,79.6165,1420.76
1976,17047.9,9843.68,6110.03,7129.92,4271.45,3611.76,4513.09,2992.92,4279.25,2801.49,54031.4,3557.7,4690.61,2690.86,4035.99,2737.04,2330.36,3230.11,2082.09,2126.44,1889.9,2076.45,1241.69,973,1177.54,876.245,826.485,701.211,576.446,566.391,505.384,527.186,434.38,383.289,342.032,325.657,363.126,374.085,368.08,272.176,254.138,314.689,246.608,232.225,217.602,214.654,207.177,197.09,181.917,176.327,174.177,162.448,172.049,164.433,156.526,149.475,142.652,136.137,130.184,124.898,119.591,114.387,109.112,103.879,98.7795,94.0111,89.5964,85.4366,81.5165,77.7889,1398.23
1977,6783.28,16031.5,9039.71,5580.52,6464.25,3911.39,3216.8,4016.55,2662.85,3813.57,2510.9,48814.5,3240.37,4300.96,2478.9,3728.56,2532.32,2157.59,2991.57,1928.61,1969.86,1750.85,1923.79,1150.46,901.564,1091.14,812.002,765.931,649.871,534.27,524.979,468.457,488.691,402.683,355.339,317.107,301.94,336.698,346.877,341.326,252.406,235.689,291.859,228.729,215.399,201.845,199.12,192.194,182.844,168.776,163.597,161.61,150.734,159.65,152.59,145.259,138.722,132.395,126.355,120.835,115.934,111.012,106.186,101.294,96.4399,91.7091,87.2857,83.1902,79.3312,75.6943,1370.71
1978,4421.67,6380.46,14747.2,8273.7,5077.75,6006.86,3602.28,2961.54,3697.26,2452.34,3518.32,2322.28,45262.4,3010.9,4002.24,2308.77,3474.29,2360.15,2011.09,2788.57,1797.79,1836.27,1632.15,1793.39,1072.5,840.484,1017.24,757.016,714.077,605.884,498.116,489.462,436.771,455.644,375.459,331.321,295.677,281.541,313.955,323.452,318.28,235.367,219.783,272.165,213.299,200.871,188.234,185.696,179.239,170.522,157.405,152.577,150.726,140.584,148.902,142.319,135.484,129.388,123.489,117.856,112.709,108.139,103.55,99.0492,94.4873,89.9608,85.549,81.4237,77.6043,74.0053,1349.33
1979,29354.5,4158.18,5837.45,13408.2,7466.32,4689.66,5464.53,3275.36,2692.17,3363.81,2237.97,3224.48,2137.61,41812.9,2788.41,3712.11,2143.11,3226.22,2192,1867.96,2590.22,1669.97,1705.77,1516.19,1666.03,996.369,780.843,945.081,703.338,663.463,562.956,462.836,454.808,405.859,423.408,348.905,307.897,274.781,261.651,291.783,300.617,295.819,218.763,204.283,252.978,198.267,186.72,174.978,172.622,166.624,158.525,146.334,141.849,140.132,130.706,138.443,132.326,125.973,120.308,114.826,109.591,104.807,100.56,96.2946,92.1113,87.8708,83.6632,79.562,75.7271,72.1765,1323.84
1980,5319.18,27585.7,3740.9,5199.67,11792.8,6751.48,4086.1,4756.06,2849.44,2347.15,2955.02,1986.95,2893.88,1935.63,38098.5,2550.26,3401.8,1965.81,2960.55,2011.89,1714.66,2377.85,1533.17,1566.15,1392.2,1529.9,915.018,717.141,868.043,646.052,609.468,517.177,425.229,417.882,372.933,389.085,320.644,282.977,252.558,240.506,268.22,276.36,271.966,201.137,187.836,232.625,182.327,171.719,160.931,158.774,153.267,145.826,134.62,130.502,128.93,120.265,127.391,121.769,115.931,110.723,105.684,100.872,96.4743,92.5698,88.6485,84.8021,80.9026,77.033,73.2608,69.7335,1285.66
1981,9964.89,5001.77,25118.4,3381.65,4661.34,10915,6183.16,3740.43,4352.8,2609.27,2153.77,2719.48,1834.03,2677.75,1794.15,35350.4,2367.6,3158.96,1825.69,2749.68,1868.64,1592.62,2208.65,1424.1,1454.77,1293.21,1421.15,849.993,666.191,806.388,600.176,566.201,480.471,395.057,388.238,346.485,361.499,297.915,262.923,234.664,223.47,249.226,256.794,252.716,186.903,174.546,216.171,169.433,159.579,149.556,147.554,142.438,135.525,125.113,121.288,119.828,111.777,118.402,113.179,107.754,102.916,98.2335,93.762,89.6758,86.0478,82.4041,78.8298,75.2062,71.61,68.1045,1260.04
1982,6068.59,9369.07,4538.18,22607.6,3015.42,4302.06,9942.62,5629.3,3404.56,3964.69,2382.76,1973.96,2501.71,1692.34,2476.18,1661.23,32753.8,2194.4,2928.29,1692.49,2549.16,1732.42,1476.56,2047.75,1320.39,1348.85,1199.09,1317.75,788.169,617.751,747.773,556.564,525.07,445.579,366.376,360.061,321.346,335.278,276.313,243.864,217.659,207.28,231.175,238.2,234.423,173.378,161.919,200.537,157.183,148.044,138.748,136.894,132.151,125.74,116.081,112.535,111.183,103.715,109.864,105.02,99.9881,95.5004,91.1572,87.0095,83.2192,79.854,76.474,73.1583,69.7967,66.4605,1232.68
1983,2068.97,5702.86,8379.62,4027.67,19795.2,2595.78,3684.34,8680.01,4988.19,3043.9,3568.84,2158.2,1798.06,2289.19,1553.49,2277.34,1529.37,30168.2,2021.6,2697.96,1559.45,2348.88,1596.37,1360.65,1887.08,1216.83,1243.11,1105.13,1214.53,726.461,569.406,689.277,513.044,484.031,410.767,337.764,331.954,296.271,309.126,254.769,224.858,200.702,191.138,213.18,219.665,216.189,159.897,149.334,184.956,144.975,136.55,127.98,126.274,121.903,115.992,107.086,103.817,102.573,95.6866,101.363,96.8964,92.2563,88.1183,84.1132,80.2883,76.793,73.6897,70.5727,67.5148,64.4142,1199.02
1984,12587.8,1945.16,5174.69,7561.44,3598.87,17446.6,2274.34,3272.73,7793.03,4507.89,2765.53,3259.02,1980.15,1656.02,2113.94,1436.85,2108.13,1416.3,27942.7,1872.62,2499.26,1444.65,2176.03,1478.95,1260.6,1748.37,1127.43,1151.81,1023.99,1125.4,673.169,527.651,638.751,475.451,448.576,380.69,313.041,307.666,274.601,286.525,236.149,208.429,186.043,177.183,197.621,203.638,200.421,148.239,138.45,171.48,134.416,126.608,118.665,117.086,113.036,107.558,99.302,96.2733,95.1222,88.7378,94.0042,89.8642,85.563,81.7271,78.0144,74.4686,71.2284,68.3516,65.4619,62.6269,1172.02
1985,11713.8,11832.6,1752.35,4630.98,6690.97,3149.79,15282.7,2025.62,2952.48,7082.34,4116.2,2534.82,2996.99,1825.72,1529.64,1954.75,1329.41,1951.03,1310.91,25864.9,1733.42,2313.54,1337.32,2014.41,1369.13,1167.03,1618.63,1043.78,1066.38,948.063,1041.97,623.278,488.555,591.435,440.24,415.364,352.511,289.876,284.903,254.29,265.337,218.69,193.024,172.296,164.094,183.025,188.601,185.625,137.298,128.234,158.83,124.502,117.272,109.917,108.456,104.706,99.6338,91.9876,89.1836,88.1187,82.2058,87.086,83.2521,79.2687,75.7162,72.2778,68.9938,65.9929,63.3286,60.6522,1143.96
1986,7964.57,11011.1,10672,1570.3,4103.67,5852.07,2747.62,13547.6,1818.17,2669.72,6438.28,3759.51,2324.98,2758.25,1684.26,1413.13,1807.21,1229.5,1804.69,1212.67,23927.6,1603.64,2140.38,1237.26,1863.75,1266.76,1079.8,1497.69,965.82,986.758,877.297,964.223,576.786,452.124,547.347,407.434,384.422,326.259,268.295,263.7,235.371,245.602,202.43,178.676,159.493,151.904,169.433,174.6,171.848,127.111,118.722,147.052,115.272,108.581,101.773,100.423,96.9529,92.2583,85.1801,82.5854,81.6012,76.1272,80.6483,77.0995,73.4121,70.1236,66.9405,63.9004,61.1223,58.6559,1115.78
1987,1709.88,7486.71,9928.01,9559.95,1390.9,3587.45,5102.71,2434.93,12157.6,1643.77,2426.6,5879.6,3447.87,2139.53,2544.26,1555.8,1306.33,1671.22,1137.17,1669.27,1121.72,22133.8,1483.46,1980.03,1144.61,1724.22,1171.96,999.017,1385.68,893.613,913.01,811.752,892.208,533.721,418.379,506.508,377.043,355.757,301.939,248.302,244.055,217.843,227.317,187.364,165.382,147.63,140.609,156.838,161.625,159.082,117.671,109.907,136.137,106.719,100.526,94.2256,92.9778,89.7669,85.4221,78.8701,76.4694,75.5597,70.4926,74.6806,71.396,67.9827,64.9388,61.9924,59.1783,56.6067,1087.71
1988,9109.95,1607.23,6742.36,8881.4,8453.69,1213.53,3121.89,4515.08,2182.51,10980.6,1492.8,2214.37,5388.71,3171.04,1972.51,2349.06,1437.54,1207.47,1545,1051.36,1543.37,1037.15,20465.7,1371.7,1830.91,1058.43,1594.46,1083.79,923.884,1281.5,826.453,844.416,750.786,825.221,493.663,386.988,468.517,348.773,329.091,279.314,229.703,225.78,201.535,210.306,173.347,153.013,136.592,130.099,145.119,149.551,147.202,108.886,101.705,125.98,98.7589,93.0304,87.2016,86.0488,83.079,79.0598,72.9974,70.777,69.9366,65.248,69.1261,66.0871,62.9291,60.1127,57.3865,54.7827,1059.36
1989,5807.85,8565.14,1459.09,6087.51,7942.37,7468.68,1068.09,2785.34,4071.06,1980.39,10012,1367.16,2036.23,4971.36,2932.08,1826.35,2176.57,1332.43,1119.36,1432.35,974.737,1430.94,961.626,18975.8,1271.88,1697.72,981.461,1478.54,1005.03,856.763,1188.43,766.451,783.13,696.313,765.367,457.869,358.937,434.567,323.508,305.259,259.094,213.078,209.445,186.958,195.099,160.816,141.956,126.724,120.703,134.642,138.757,136.58,101.032,94.3703,116.897,91.6409,86.3271,80.9201,79.852,77.0978,73.3695,67.7449,65.6856,64.907,60.5569,64.1574,61.3381,58.4082,55.7953,53.266,1034.19
1990,16734.3,5460.34,7762.46,1314.81,5431.55,7008.61,6580.39,954.599,2517.09,3702.93,1809.55,9184.41,1258.58,1879.8,4598.47,2715.35,1692.41,2017.53,1235.24,1037.76,1327.98,903.74,1326.75,891.626,17594.9,1179.35,1574.24,910.101,1371.07,931.996,794.523,1102.12,710.803,726.287,645.786,709.844,424.662,332.913,403.068,300.065,283.145,240.329,197.65,194.284,173.429,180.984,149.185,131.691,117.563,111.979,124.913,128.734,126.717,93.7369,87.5582,108.461,85.029,80.1002,75.0845,74.0949,71.5405,68.0822,62.8641,60.9543,60.2328,56.1969,59.5393,56.924,54.2058,51.7818,1009.26
1991,699.509,15734,4956.29,7007.31,1175.77,4809.49,6203.38,5904.9,865.758,2296.94,3393.12,1663.9,8471.06,1163.67,1741,4263.26,2518.76,1570.28,1872.15,1146.29,963.061,1232.42,838.722,1231.32,827.513,16330.1,1094.59,1461.13,844.726,1272.61,865.082,737.494,1023.03,659.808,674.194,599.478,658.955,394.226,309.058,374.193,278.574,262.87,223.124,183.504,180.381,161.022,168.04,138.517,122.276,109.16,103.977,115.989,119.538,117.667,87.0443,81.3081,100.721,78.9621,74.3861,69.7294,68.8114,66.4402,63.2295,58.3842,56.6114,55.9422,52.1946,55.2997,52.8714,50.3475,985.551
1992,3716.65,657.662,14268,4469.26,6257.27,1038,4236.15,5541.16,5332.26,786.847,2097.31,3110.97,1531.19,7818.61,1076.26,1612.22,3950.49,2334.7,1455.73,1735.69,1062.77,892.92,1142.69,777.675,1141.73,767.319,15142.6,1015.02,1354.95,783.355,1180.18,802.27,683.961,948.795,611.943,625.3,556.015,611.194,365.66,286.67,347.094,258.405,243.844,206.979,170.23,167.337,149.38,155.894,128.508,113.443,101.277,96.4701,107.616,110.912,109.178,80.7661,75.4451,93.4598,73.2711,69.0263,64.7063,63.8557,61.6565,58.678,54.1825,52.5383,51.9182,48.441,51.3238,49.071,961.471
1993,1925.04,3494.06,594.815,12826.9,3976.33,5504.66,912.146,3779.06,5001.27,4845.6,718.398,1922.53,2861.86,1412.6,7227.3,996.045,1492.99,3659.44,2162.97,1348.73,1608.17,984.718,827.361,1058.82,720.611,1057.97,711.047,14032.4,940.622,1255.67,725.974,1093.75,743.537,633.903,879.374,567.181,579.573,515.366,566.523,338.942,265.729,321.747,239.54,226.046,191.876,157.811,155.132,138.488,144.53,119.142,105.178,93.8996,89.4449,99.7813,102.839,101.233,74.8903,69.9577,86.6638,67.9444,64.0093,60.0045,59.2167,57.1783,54.4171,50.249,48.725,48.1507,44.9267,47.6012,937.277
1994,4918.48,1810.06,3176.2,537.864,11494.5,3529.81,4884.82,820.171,3432.83,4569.97,4445.35,661.244,1774.76,2648.06,1309.19,6704.72,924.499,1386.09,3397.77,2008.41,1252.39,1493.33,914.414,768.305,983.259,669.201,982.514,660.344,13032,873.581,1166.19,674.257,1015.86,690.594,588.777,816.788,526.824,538.344,478.713,526.241,314.847,246.843,298.884,222.522,209.991,178.251,146.608,144.121,128.66,134.276,110.691,97.7188,87.2418,83.1043,92.7094,95.552,94.0616,69.5857,65.0036,80.5278,63.1347,59.4791,55.7586,55.0274,53.134,50.5688,46.6961,45.2805,44.7475,41.752,915.306
1995,12169.7,4625.55,1656.71,2894.81,486.571,10296.5,3150.67,4406.22,745.879,3137.36,4192.86,4093.31,610.903,1644.04,2457.6,1216.39,6233.16,859.717,1289.12,3160.25,1868.07,1164.91,1389.05,850.579,714.687,914.659,622.525,914.006,614.313,12123.9,812.721,1084.97,627.309,945.143,642.536,547.816,759.98,490.192,500.921,445.444,489.679,292.978,229.702,278.135,207.079,195.421,165.886,136.44,134.129,119.742,124.971,103.023,90.9505,81.2006,77.351,86.2928,88.9402,87.5545,64.773,60.5088,74.9609,58.7712,55.3692,51.9066,51.2268,49.465,47.0778,43.4732,42.156,41.6604,891.06
1996,352.184,11443.7,4218.49,1503.7,2605.6,433.382,9142.02,2830.83,3995.58,680.115,2872.77,3853.99,3775.64,565.08,1523.7,2280.39,1129.37,5788.98,798.556,1197.48,2935.7,1735.38,1082.19,1290.45,790.219,663.985,849.79,578.388,849.222,570.784,11265,755.166,1008.16,582.911,878.269,597.085,509.077,706.252,455.548,465.528,413.98,455.099,272.295,213.49,258.51,192.471,181.639,154.19,126.823,124.677,111.307,116.169,95.7684,84.548,75.4859,71.9086,80.2227,82.6855,81.3987,60.22,56.2566,69.6944,54.6431,51.481,48.2624,47.6312,45.9938,43.7749,40.4239,39.1997,867.341
1997,270.647,331.095,10358.4,3795.92,1339.25,2292.62,380.311,8141.55,2549.98,3623.61,619.85,2629.7,3541.86,3480.88,522.116,1409.72,2111.28,1045.97,5362.24,739.739,1109.33,2719.66,1607.72,1002.61,1195.57,732.143,615.202,787.376,535.921,786.89,528.903,10438.7,699.791,934.254,540.193,813.926,553.356,471.804,654.559,422.215,431.475,383.706,421.829,252.394,197.892,239.628,178.417,168.379,142.937,117.57,115.583,103.19,107.701,88.789,78.388,69.9877,66.6723,74.3826,76.6677,75.4761,55.8396,52.1655,64.6274,50.6714,47.7401,44.7563,44.1718,42.6542,40.5972,37.4901,840.781
1998,2947.39,254.446,300.349,9342.21,3316.64,1162.47,2007.68,337.854,7331.53,2319.33,3318.38,570.271,2426.71,3274.4,3221.17,483.385,1305.41,1955.24,968.714,4966.37,685.15,1027.5,2519.13,1489.22,928.737,1107.52,678.243,569.929,729.456,496.514,729.051,490.041,9672.03,648.413,865.688,500.563,754.236,512.79,437.23,606.609,391.297,399.89,355.628,390.972,233.938,183.426,222.118,165.384,156.084,132.504,108.991,107.152,95.6656,99.8495,82.3187,72.6776,64.8909,61.8186,68.9693,71.0898,69.9867,51.7797,48.3739,59.9315,46.9907,44.2734,41.5073,40.9662,39.5597,37.6528,814.61
1999,10757.4,2772.53,234.646,276.089,8447,2988.39,1052.62,1832.49,310.667,6777.62,2151.74,3085.92,531.139,2262.27,3054.03,3005.08,451.005,1218.03,1824.4,903.906,4634.19,639.333,958.803,2350.74,1389.7,866.687,1033.54,632.949,531.877,680.763,463.378,680.406,457.351,9026.96,605.176,807.976,467.199,703.975,478.626,408.105,566.211,365.243,373.269,331.959,364.956,218.374,171.225,207.346,154.387,145.708,123.697,101.748,100.033,89.3107,93.2179,76.8525,67.8524,60.5835,57.7158,64.3928,66.3735,65.3444,48.3457,45.1664,55.9583,43.876,41.3393,38.7569,38.2522,36.9393,795.828
2000,34838.6,10115.5,2530.78,213.154,244.119,7427.34,2646.98,943.562,1661.4,284.045,6232.87,1986.65,2856.58,492.435,2099.17,2834.98,2790.04,418.765,1131,1694.11,839.375,4303.47,593.723,890.427,2183.16,1290.66,804.945,959.941,587.89,494.026,632.334,430.424,632.035,424.849,8385.66,562.197,750.613,434.041,654.029,444.679,379.17,526.078,339.363,346.829,308.452,339.121,202.92,159.112,192.682,143.472,135.409,114.956,94.5611,92.9688,83.0057,86.639,71.4302,63.0665,56.3115,53.6473,59.8548,61.6973,60.742,44.9415,41.9869,52.0202,40.7891,38.4316,36.0316,35.5631,774.255
2001,8785.31,32760.7,9248.56,2303.22,188.287,214.362,6566.27,2366.77,853.234,1515.62,260.779,5748.22,1837.7,2647.22,456.79,1948.14,2631.55,2590.08,388.772,1050.04,1572.88,779.337,3995.78,551.291,826.815,2027.26,1198.54,747.511,891.476,545.977,458.819,587.289,399.775,587.047,394.62,7789.23,522.227,697.268,403.206,607.583,413.112,352.263,488.761,315.299,322.245,286.596,315.1,188.552,147.85,179.048,133.324,125.835,106.831,87.8797,86.4023,77.1449,80.5238,66.3901,58.6181,52.3409,49.8657,55.6371,57.3512,56.4646,41.7777,39.0321,48.3605,37.9204,35.7296,33.4992,752.935
2002,5432.53,8261.19,29927.7,8408.93,2035,165.399,189.636,5876.92,2142.47,779.088,1392.43,240.609,5318.68,1703.28,2455.84,423.952,1808.44,2443.06,2404.67,360.955,974.935,1460.43,723.639,3710.32,511.922,767.793,1882.6,1113.04,694.211,827.935,507.077,426.141,545.476,371.323,545.283,366.556,7235.48,485.115,647.734,374.572,564.451,383.795,327.274,454.1,292.947,299.409,266.293,292.785,175.204,137.386,166.381,123.895,116.938,99.2806,81.6706,80.2995,71.6977,74.8398,61.7053,54.483,48.6498,46.3503,51.716,53.3105,52.4876,38.836,36.2846,44.9573,35.2527,33.2168,731.156
2003,1138.65,5111.05,7666.17,27708.4,7648.05,1844.57,150.401,173.404,5405.66,1980.39,722.876,1295.56,224.293,4963.69,1590.58,2294.02,396.069,1689.6,2282.59,2246.78,337.261,910.958,1364.62,676.179,3467.05,478.366,717.48,1759.27,1040.15,648.759,773.742,473.895,398.263,509.801,347.044,509.639,342.601,6762.78,453.429,605.438,350.12,527.613,358.754,305.925,424.486,273.848,279.893,248.94,273.711,163.792,128.44,155.55,115.831,109.329,92.8219,76.3588,75.0781,67.0367,69.9757,57.6958,50.9436,45.49,43.3405,48.3586,49.8503,49.0816,36.3165,33.931,42.0419,32.9671,714.835
2004,3621.86,1071.49,4773.93,7136.35,25623.4,7021.97,1687.12,137.478,158.466,4942.45,1814.35,664.194,1193.99,207.243,4595.09,1474.33,2128.09,367.623,1568.91,2120.34,2087.82,313.513,847.119,1269.45,629.252,3227.61,445.491,668.409,1639.52,969.681,605.009,721.797,442.219,371.754,476.006,324.128,476.112,320.143,6320.96,423.901,566.13,327.453,493.545,335.647,286.267,397.269,256.324,262.016,233.067,256.286,153.38,120.286,145.687,108.495,102.412,86.9547,71.5364,70.3403,62.8095,65.566,54.0622,47.737,42.6282,40.6152,45.3191,46.7183,45.9991,34.0365,31.8015,39.4042,700.912
2005,249.978,3408.31,1000.95,4446.11,6607.29,23574.6,6438.82,1546.13,125.959,145.25,4538.12,1670.08,612.975,1104.38,192.006,4262.02,1368.47,1976.29,341.537,1458.12,1971.3,1941.75,291.683,788.417,1181.91,586.069,3007.18,415.212,623.195,1529.13,904.69,564.639,673.843,412.961,347.258,444.761,302.931,445.085,299.35,5911.72,396.538,529.688,306.43,461.938,314.201,268.015,371.989,240.043,245.401,218.311,240.083,143.696,112.701,136.509,101.667,95.9728,81.4918,67.0456,65.9276,58.8717,61.4578,50.6765,44.7489,39.9611,38.0751,42.4859,43.7987,43.1253,31.9107,29.8159,694.117
2006,1053.52,235.242,3184.99,932.638,4119.23,6084.37,21638.6,5906.8,1418.05,115.573,133.496,4180.96,1542.52,567.377,1023.86,178.199,3958.33,1271.58,1837.08,317.589,1356.33,1834.31,1807.44,271.6,734.387,1101.29,546.279,2803.95,387.279,581.458,1427.17,844.625,527.307,629.469,385.872,324.563,415.797,283.27,416.291,280.043,5531.52,371.104,495.8,286.872,432.518,294.232,251.013,348.433,224.867,229.909,204.548,224.966,134.659,105.62,127.941,95.2913,89.959,76.3892,62.8503,61.8048,55.1921,57.6186,47.5123,41.956,37.4679,35.7005,39.8371,41.0689,40.4383,29.923,678.862
2007,384.092,991.414,219.748,2966.8,864.026,3794.23,5587.11,19859.1,5419.81,1301.63,106.249,123,3861.25,1427.43,525.832,949.861,165.433,3676.56,1181.53,1707.6,295.311,1261.64,1706.86,1682.46,252.912,684.102,1026.25,509.237,2614.73,361.267,542.584,1332.19,788.654,492.511,588.1,360.611,303.395,388.775,264.923,389.413,262.016,5176.46,347.347,464.138,268.594,405.02,275.562,235.115,326.401,210.67,215.415,191.67,210.819,126.2,98.9917,119.919,89.3215,84.3274,71.6103,58.9208,57.9429,51.7452,54.0217,44.5476,39.339,35.1318,33.4753,37.3548,38.5106,37.9199,664.665
2008,20862.8,361.453,926.158,204.777,2751.73,797.512,3493.07,5140.99,18269.5,4987.45,1199.28,98.0701,113.747,3576.59,1323.83,488.092,882.219,153.722,3417.59,1098.7,1588.45,274.802,1174.44,1589.46,1567.31,235.687,637.738,957.036,475.057,2440.06,337.245,506.667,1244.39,736.896,460.32,549.811,337.221,283.786,363.732,247.912,364.484,245.29,4846.88,325.286,434.727,251.61,379.459,258.203,220.329,305.905,197.46,201.924,179.68,197.645,118.321,92.8173,112.445,83.7586,79.079,67.156,55.2578,54.3423,48.5312,50.6676,41.7827,36.8982,32.9527,31.3995,35.0391,36.1238,659.058
2009,1014.84,19632,337.1,861.247,189.381,2530.53,731.192,3200.61,4709.35,16741.2,4576.71,1102.78,90.3743,105.018,3306.86,1225.23,452.059,817.53,142.515,3169.82,1019.48,1474.56,255.21,1091.19,1477.45,1457.5,219.269,593.571,891.133,442.526,2273.89,314.401,472.526,1160.96,687.731,429.75,513.461,315.021,265.179,339.974,231.777,340.842,229.43,4534.41,304.373,406.848,235.513,355.235,241.752,206.317,286.484,184.942,189.142,168.32,185.164,110.857,86.9674,105.364,78.4882,74.1065,62.9359,51.7873,50.9311,45.4862,47.49,39.1633,34.5858,30.8882,29.4329,32.8451,651.675
2010,8093.68,954.892,18282.8,312.668,792.638,172.86,2299.64,663.956,2905.37,4277.26,15239.1,4179.47,1010.45,83.047,96.7111,3049.76,1131.07,417.608,755.649,131.795,2932.83,943.732,1365.68,236.486,1011.65,1370.44,1352.62,203.591,551.398,828.212,411.472,2115.27,292.596,439.939,1081.33,640.805,400.573,478.767,293.831,247.418,317.296,216.375,318.274,214.289,4236.1,284.407,380.232,220.143,332.106,226.045,192.938,267.939,172.99,176.936,157.472,173.246,103.729,81.3816,98.6033,73.4559,69.3588,58.9067,48.474,47.6745,42.5793,44.4566,36.6629,32.3786,28.9178,27.556,640.899
2011,3222.96,7615.68,890.31,16971.1,287.723,722.494,156.769,2083.93,601.485,2633.8,3888,13906.3,3829.45,929.03,76.5489,89.2934,2818.83,1046.16,386.463,699.616,122.076,2717.76,874.915,1266.66,219.438,939.138,1272.78,1256.77,189.247,512.763,770.498,382.95,1969.4,272.521,409.899,1007.83,597.446,373.585,446.64,274.189,230.939,296.234,202.058,297.278,200.192,3958.16,265.791,355.4,205.796,310.504,211.368,180.43,250.595,161.808,165.513,147.318,162.086,97.0542,76.1491,92.2688,68.7405,64.9095,55.1303,45.3683,44.6218,39.8542,41.6127,34.3187,30.3092,27.0703,625.781
2012,1379.65,3032.68,7118.83,831.298,15703.8,258.576,648.325,140.73,1878.45,545.658,2405.67,3571.83,12828.3,3541.57,860.375,70.9403,82.7783,2613.63,970.126,358.412,648.905,113.24,2521.32,811.768,1175.38,203.649,871.67,1181.49,1166.79,175.72,476.176,715.619,355.725,1829.65,253.219,380.925,936.736,555.384,347.337,415.326,255.007,214.817,275.599,188.015,276.663,186.342,3684.95,247.488,330.985,191.693,289.276,196.953,168.156,233.591,150.856,154.339,137.398,151.2,90.553,71.0618,86.1209,64.1726,60.6078,51.4867,42.378,41.6887,37.2418,38.8926,32.0816,28.339,610.647
2013,17153.8,1298.34,2837.23,6653.57,772.476,14323.7,235.623,590.921,128.606,1723.64,502.869,2225.21,3312.6,11916.6,3292.79,800.293,66.0009,77.0243,2432.17,902.848,333.584,604.003,105.413,2347.27,755.799,1094.44,189.644,811.81,1100.47,1086.89,163.704,443.666,666.837,331.514,1705.33,236.042,355.128,873.408,517.904,323.939,387.398,237.891,200.426,257.172,175.468,258.237,173.956,3440.51,231.105,309.12,179.056,270.247,184.025,157.142,218.325,141.019,144.297,128.479,141.407,84.7014,66.4804,80.5815,60.0546,56.7278,48.1983,39.6779,39.0389,34.8803,36.4323,30.0571,598.855
2014,3354.29,16143.7,1215.11,2652.94,6195.73,709.936,13155.1,216.437,543.811,118.695,1595.69,466.753,2069.25,3083.97,11101.2,3068.46,745.892,61.5204,71.8008,2267.39,841.737,311.027,563.203,98.3002,2189.05,704.915,1020.85,176.907,757.355,1026.75,1014.17,152.767,414.065,622.411,309.461,1592.06,220.387,331.612,815.666,483.721,302.594,361.915,222.269,187.288,240.344,164.007,241.401,162.636,3217.04,216.123,289.119,167.493,252.83,172.189,147.056,204.34,132.005,135.093,120.3,132.425,79.3327,62.2756,75.496,56.2728,53.1633,45.1765,37.1957,36.6022,32.708,34.1685,590.005
2015,9005.46,3156.79,15116.5,1136.85,2471.53,5694.08,651.996,12083.6,199.191,501.974,109.912,1481.6,434.216,1927.29,2874.28,10349.7,2861.24,695.587,57.3754,66.9676,2114.9,785.182,290.15,525.437,91.7156,2042.58,657.8,952.696,165.111,706.916,958.454,946.8,142.632,386.633,581.233,289.016,1487.03,205.869,309.8,762.098,452.002,282.783,338.259,207.765,175.086,224.713,153.359,225.755,152.114,3009.28,202.19,270.515,156.735,236.621,161.171,137.664,191.314,123.606,126.515,112.677,124.049,74.3252,58.3526,70.7498,52.7423,49.8347,42.3537,34.8764,34.3246,30.677,585.572
