"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
1972,2.74162,1454.58,3669.93,3598.44,6502.48,5035.08,108082,7626.49,10513.8,6207.6,9488.56,6517.67,5599.06,7810.41,5057.55,5182.17,4616.37,5080.25,3041.31,2385.01,2887.84,2149.68,2028.06,1720.9,1414.83,1390.21,1240.5,1294.01,1066.2,940.783,839.496,799.282,891.217,918.084,903.315,667.932,623.643,772.205,605.123,569.811,533.911,526.659,508.297,483.531,446.292,432.562,427.273,398.488,422.024,403.33,383.923,366.615,349.869,333.88,319.27,306.297,293.273,280.501,267.558,254.719,242.206,230.507,219.675,209.47,199.853,190.708,181.893,173.333,165.017,156.94,2750.48
1973,4.15397,1601.58,2705.05,5068.55,4238.34,7162.81,5229.16,108260,7459.51,10123.3,5916.67,8985.3,6146.28,5265.54,7331.39,4741.05,4853.22,4320.34,4752.12,2843.88,2229.65,2699.28,2009.09,1895.28,1608.15,1322.08,1299.06,1159.14,1209.14,996.268,879.072,784.43,746.856,832.763,857.872,844.075,624.132,582.749,721.573,565.449,532.454,498.911,492.136,474.98,451.839,417.043,404.215,399.275,372.377,394.373,376.906,358.772,342.599,326.951,312.012,298.36,286.238,274.068,262.133,250.039,238.041,226.349,215.416,205.295,195.759,186.772,178.226,169.988,161.99,154.218,2717.18
1974,3.26222,2426.39,2966.27,3717.41,5935.09,4668.61,7449.14,5244.98,106035,7191.57,9658.06,5605.8,8474.05,5778.59,4940.01,6867.96,4436.75,4538.39,4038.02,4440,2656.45,2082.34,2520.65,1875.99,1769.62,1501.47,1234.35,1212.83,1082.19,1128.87,930.125,820.708,732.349,697.269,777.474,800.917,788.037,582.697,544.063,673.671,527.913,497.11,465.794,459.47,443.454,421.85,389.364,377.388,372.777,347.665,368.201,351.894,334.964,319.865,305.257,291.309,278.564,267.246,255.884,244.742,233.451,222.249,211.333,201.126,191.677,182.773,174.383,166.404,158.713,151.245,2680.96
1975,4.82777,1905.66,4512.17,4096.55,4377.7,6527.24,4830.44,7433.21,5110.67,101723,6832.45,9122.02,5275.95,7957.71,5418.28,4626.85,6427.15,4149.33,4242.4,3773.39,4148.06,2481.37,1944.89,2354.11,1751.95,1652.57,1402.13,1152.68,1132.58,1010.59,1054.17,868.585,766.413,683.904,651.15,726.056,747.954,735.933,544.174,508.098,629.145,493.025,464.261,435.019,429.116,414.161,393.988,363.651,352.469,348.164,324.713,343.897,328.669,312.859,298.759,285.116,272.091,260.188,249.62,239.009,228.603,218.058,207.597,197.402,187.869,179.044,170.728,162.892,155.441,148.257,2645.66
1976,7.86394,2819.73,3532.26,6206.74,4799.59,4787.15,6672.48,4761.54,7154.44,4844.83,95626.2,6397.13,8526.61,4928.25,7430.06,5056.69,4315.92,5992.39,3867.12,3952.67,3514.93,3863.37,2310.85,1811.13,2192.13,1631.38,1538.83,1305.64,1073.36,1054.66,941.07,981.675,808.866,713.733,636.908,606.417,676.19,696.599,685.417,506.831,473.241,585.995,459.22,432.437,405.207,399.717,385.794,367.009,338.756,328.346,324.342,302.502,320.379,306.198,291.474,278.343,265.638,253.507,242.422,232.578,222.696,213.005,203.183,193.438,183.942,175.062,166.841,159.095,151.795,144.854,2603.71
1977,3.12903,4592.25,5225.93,4857.95,7263.52,5184.29,4755.95,6390.06,4451.99,6595.1,4443.86,87773.9,5890.36,7877.1,4563.53,6888.54,4689.96,4002.69,5556.33,3584.95,3663.64,3257.56,3580.27,2141.46,1678.37,2031.47,1511.86,1426.14,1210.08,994.843,977.556,872.316,910,749.846,661.688,590.495,562.255,626.978,645.934,635.597,470.015,438.887,543.482,425.926,401.104,375.865,370.79,357.892,340.482,314.286,304.641,300.941,280.689,297.291,284.145,270.494,258.319,246.539,235.291,225.012,215.885,206.721,197.733,188.623,179.585,170.776,162.538,154.912,147.726,140.954,2552.46
1978,2.03965,1827.69,8525.49,7202.42,5705.58,7961.68,5325.87,4711.61,6181.4,4241.02,6226.81,4175.72,82278.2,5514.39,7367.92,4265.46,6434.51,4378.47,3735.26,5183.46,3343.62,3416.5,3037.51,3338.2,1996.6,1564.8,1893.99,1409.54,1329.63,1128.19,927.536,911.429,813.319,848.467,699.153,616.964,550.592,524.268,584.628,602.313,592.683,438.288,409.266,506.811,397.192,374.051,350.519,345.792,333.768,317.537,293.11,284.12,280.673,261.788,277.276,265.019,252.29,240.939,229.954,219.465,209.881,201.37,192.825,184.444,175.949,167.52,159.304,151.623,144.51,137.808,2512.65
1979,13.5408,1191.11,3374.68,11672.1,8389.48,6215.83,8079.16,5210.88,4501.02,5817.3,3960.81,5797.97,3885.75,76579.3,5133.33,6858.14,3969.12,5985.18,4071.27,3472.2,4817.43,3107.08,3174.53,2822.23,3101.53,1855.03,1453.85,1759.72,1309.63,1235.41,1048.27,861.85,846.905,755.76,788.442,649.709,573.347,511.681,487.231,543.341,559.792,550.857,407.368,380.404,471.082,369.201,347.699,325.834,321.447,310.278,295.196,272.495,264.143,260.945,243.394,257.8,246.409,234.58,224.031,213.822,204.074,195.166,187.257,179.314,171.524,163.628,155.793,148.156,141.015,134.403,2465.19
1980,2.45366,7901.95,2162.65,4526.42,13250.9,8948.63,6041.18,7566.56,4763.95,4059.1,5229.87,3572.75,5260.51,3545.06,70137.5,4711.61,6300.25,3646.9,5498.71,3739.74,3189.02,4424.14,2853.31,2915.22,2591.75,2848.34,1703.67,1335.3,1616.32,1202.99,1134.88,963.037,791.826,778.148,694.45,724.529,597.083,526.942,470.299,447.855,499.464,514.621,506.44,374.545,349.777,433.181,339.519,319.766,299.676,295.66,285.405,271.549,250.681,243.013,240.085,223.951,237.22,226.752,215.879,206.183,196.799,187.838,179.649,172.378,165.076,157.914,150.652,143.446,136.422,129.854,2394.09
1981,4.59666,1432.76,14521.2,2943.79,5237.68,14467.1,9141.62,5950.77,7277.4,4512.42,3811.8,4889.93,3333.91,4904.24,3302.94,65310.1,4384.88,5860.41,3390.91,5111.15,3475.4,2963.16,4110.41,2650.81,2708.23,2407.68,2646.02,1582.66,1240.46,1501.54,1117.58,1054.33,894.693,735.645,722.95,645.202,673.16,554.759,489.6,436.978,416.133,464.094,478.186,470.593,348.04,325.03,402.541,315.509,297.158,278.494,274.767,265.24,252.367,232.978,225.855,223.138,208.146,220.482,210.756,200.654,191.644,182.925,174.598,166.989,160.233,153.448,146.792,140.045,133.348,126.82,2346.37
1982,2.79935,2683.78,2623.56,19680.3,3388.26,5702.09,14699.9,8955.84,5692.05,6856.45,4217.08,3549.4,4547.62,3099.49,4558.53,3069.13,60661.3,4070.98,5438.8,3146.03,4741.05,3223.28,2747.95,3811.66,2458.06,2511.28,2232.58,2453.61,1467.59,1150.29,1392.42,1036.38,977.742,829.723,682.24,670.482,598.39,624.334,514.533,454.108,405.311,385.985,430.482,443.563,436.529,322.854,301.516,373.428,292.697,275.679,258.369,254.916,246.083,234.145,216.16,209.556,207.039,193.132,204.583,195.563,186.192,177.835,169.748,162.024,154.966,148.7,142.406,136.231,129.971,123.759,2295.42
1983,0.954386,1633.59,4844.33,3506.17,22242.7,3440.53,5447.19,13809.3,8339.69,5264.05,6316.22,3880.68,3268.53,4192.59,2859.89,4207.4,2832.44,55967.1,3754.77,5015.03,2900.34,4370.23,2970.93,2532.7,3513.03,2265.48,2314.55,2057.72,2261.49,1352.72,1060.28,1283.51,955.349,901.326,764.901,628.961,618.143,551.697,575.636,474.416,418.717,373.735,355.926,396.971,409.047,402.574,297.751,278.081,344.415,269.964,254.276,238.318,235.141,227,215.994,199.41,193.323,191.007,178.182,188.752,180.435,171.795,164.089,156.631,149.508,143,137.221,131.416,125.722,119.949,2232.74
1984,5.80655,557.194,2991.53,6582.39,4043.85,23124.3,3362.55,5206.69,13029.1,7795.85,4894.5,5860.09,3599.53,3032.97,3891.67,2654.59,3904.33,2627.47,51898.9,3480.86,4648.25,2687.85,4049.7,2752.89,2346.77,3255.1,2099.15,2144.65,1906.7,2095.57,1253.5,982.542,1189.43,885.349,835.308,708.896,582.926,572.916,511.346,533.55,439.742,388.125,346.439,329.94,367.998,379.204,373.213,276.043,257.814,319.321,250.302,235.762,220.972,218.031,210.489,200.288,184.914,179.275,177.131,165.243,175.049,167.34,159.331,152.188,145.274,138.671,132.637,127.28,121.899,116.62,2182.46
1985,5.40339,3389.47,1013.05,4031.36,7518.27,4174.84,22595.1,3222.62,4936.22,12248,7284.97,4557.88,5447.93,3343.76,2816,3611.41,2462.12,3619.48,2434.78,48078.2,3223.91,4304.48,2488.83,3749.61,2548.81,2172.75,3013.71,1943.5,1985.63,1765.35,1940.24,1160.61,909.746,1101.33,819.785,773.464,656.424,539.789,530.53,473.525,494.095,407.233,359.438,320.839,305.566,340.819,351.203,345.661,255.669,238.79,295.764,231.841,218.377,204.681,201.961,194.978,185.532,171.294,166.073,164.09,153.079,162.167,155.027,147.61,140.994,134.592,128.476,122.888,117.927,112.943,2130.23
1986,3.67394,3154.13,6169.6,1366.98,4611.06,7756.52,4062.28,21553.4,3039.78,4616.96,11394.6,6760.01,4226.35,5051.68,3100.64,2610.76,3347.02,2280.93,3351.9,2254.13,44501.7,2983.67,3983.35,2303.03,3469.6,2358.44,2010.47,2788.65,1798.38,1837.4,1633.6,1795.48,1074.04,841.912,1019.23,758.697,715.846,607.54,499.603,491.046,438.294,457.346,376.953,332.721,296.998,282.866,315.508,325.129,320.006,236.699,221.078,273.832,214.654,202.193,189.516,187.002,180.54,171.798,158.618,153.786,151.953,141.76,150.179,143.57,136.704,130.58,124.653,118.992,113.818,109.226,2077.74
1987,0.788744,2144.58,5739.46,8322.13,1562.87,4754.92,7544.21,3873.81,20326.2,2842.71,4294.66,10572.2,6267.55,3918.5,4683.86,2874.35,2419.37,3100.39,2112.09,3102.88,2086.24,41181.2,2760.79,3685.61,2130.83,3210.13,2182.07,1860.14,2580.17,1663.96,1700.1,1511.57,1661.39,993.856,779.076,943.185,702.106,662.469,562.253,462.374,454.466,405.654,423.297,348.898,307.965,274.908,261.833,292.055,300.968,296.233,219.12,204.663,253.507,198.726,187.194,175.462,173.138,167.159,159.068,146.867,142.397,140.703,131.267,139.066,132.949,126.594,120.925,115.439,110.198,105.41,2025.48
1988,4.20229,460.393,3897.81,7731.44,9498.94,1608.45,4615.63,7183.18,3648.91,18989.6,2641.99,3981.69,9795.62,5807.68,3631.3,4339.91,2662.38,2240.06,2869.57,1954.28,2870.45,1929.69,38087.7,2553.27,3408.47,1970.58,2968.71,2017.99,1720.3,2386.23,1538.93,1572.39,1398.05,1536.66,919.265,720.623,872.443,649.463,612.813,520.123,427.739,420.434,375.286,391.619,322.796,284.933,254.354,242.263,270.232,278.486,274.111,202.762,189.389,234.593,183.903,173.236,162.382,160.235,154.705,147.221,135.932,131.797,130.232,121.501,128.723,123.064,117.183,111.939,106.862,102.013,1972.69
1989,2.67908,2453.49,843.515,5299.3,8924.39,9899.23,1579.14,4431.29,6806.35,3424.83,17719.5,2458.31,3701.46,9104.93,5397.81,3374.2,4031.08,2471.89,2079.01,2662.48,1812.87,2662.36,1789.64,35321.4,2367.76,3160.78,1827.38,2753,1871.39,1595.35,2212.96,1427.21,1458.28,1296.62,1425.21,852.613,668.39,809.225,602.417,568.436,482.469,396.782,390.016,348.143,363.303,299.463,264.343,235.979,224.767,250.722,258.386,254.332,188.135,175.731,217.68,170.648,160.753,150.685,148.696,143.567,136.624,126.151,122.316,120.866,112.766,119.47,114.22,108.764,103.899,99.1889,1925.81
1990,7.71927,1564.12,4487.54,1144.56,6103.13,9289.43,9728.91,1518.7,4208.29,6403.77,3202.58,16514.6,2287.85,3442.82,8465.55,5016.62,3134.4,3742.85,2294.24,1929.01,2469.85,1681.46,2469.15,1659.66,32755.1,2195.69,2931.08,1694.58,2552.97,1735.43,1479.47,2052.26,1323.6,1352.44,1202.54,1321.83,790.78,619.93,750.57,558.763,527.256,447.526,368.053,361.784,322.949,337.018,277.803,245.228,218.919,208.522,232.606,239.72,235.964,174.551,163.046,201.971,158.336,149.158,139.818,137.975,133.219,126.779,117.062,113.506,112.162,104.647,110.871,106.001,100.939,96.4252,1879.39
1991,0.322674,4507.01,2865.27,6100.01,1321.15,6374.66,9171.53,9394.29,1447.45,3972.27,6005.23,2991.88,15398.7,2131.23,3205.09,7876.39,4664.84,2913.13,3477.2,2130.74,1791.15,2292.99,1560.91,2291.97,1540.52,30403.1,2038.01,2720.59,1572.9,2369.68,1610.86,1373.29,1905,1228.65,1255.44,1116.31,1227.07,734.103,575.509,696.8,518.744,489.502,415.488,341.711,335.896,299.845,312.914,257.938,227.696,203.272,193.621,215.988,222.598,219.114,162.089,151.407,187.557,147.039,138.518,129.846,128.137,123.721,117.742,108.72,105.418,104.172,97.1938,102.976,98.4541,93.7543,1835.24
1992,1.71444,188.388,8248.47,3890.58,7030.94,1375.8,6263.03,8815.61,8914.95,1360.75,3711.88,5593.87,2783.41,14319.6,1981.34,2978.58,7316.46,4331.26,2703.77,3226.33,1976.6,1661.33,2126.6,1447.56,2125.47,1428.58,28193.9,1889.93,2522.94,1458.66,2197.6,1493.91,1273.62,1766.78,1139.52,1164.39,1035.38,1138.13,680.91,533.82,646.339,481.188,454.072,385.425,316.992,311.605,278.167,290.297,239.3,211.247,188.592,179.641,200.397,206.534,203.306,150.398,140.49,174.036,136.441,128.537,120.492,118.908,114.813,109.267,100.896,97.8338,96.6791,90.2042,95.5723,91.3772,1790.4
1993,0.887993,1000.88,343.868,11166.1,4467.98,7296.06,1348.58,6012.23,8361.57,8379.86,1271.44,3456.93,5202.31,2587.14,13305.1,1840.2,2765.08,6788.87,4017.35,2507.06,2990.96,1832.13,1539.76,1970.87,1341.51,1969.72,1323.9,26128,1751.46,2338.13,1351.83,2036.69,1384.55,1180.41,1637.51,1056.17,1079.24,959.683,1054.95,631.158,494.825,599.138,446.057,420.93,357.3,293.867,288.878,257.885,269.135,221.86,195.856,174.854,166.559,185.807,191.501,188.511,139.456,130.271,161.38,126.522,119.195,111.737,110.27,106.474,101.332,93.5708,90.7329,89.6635,83.66,88.6402,1745.34
1994,2.26882,518.492,1836.19,468.221,12915.7,4678.52,7222.06,1304.84,5739.31,7903.21,7867.49,1188.99,3226.16,4849.86,2410.14,12387,1712.21,2571.43,6310.77,3733.27,2329.26,2778.42,1701.77,1430.12,1830.46,1245.91,1829.34,1229.54,24266,1626.66,2171.55,1255.54,1891.64,1285.97,1096.38,1520.97,981.018,1002.47,891.43,979.934,586.29,459.657,556.565,414.368,391.033,331.928,273.004,268.374,239.584,250.041,206.123,181.966,162.457,154.752,172.638,177.932,175.156,129.579,121.046,149.954,117.566,110.759,103.83,102.469,98.943,94.1664,86.9549,84.3188,83.3263,77.7481,1704.43
1995,5.61372,1324.99,957.755,2519.99,546.733,13647.4,4658.18,7010,1247.03,5425.68,7420.64,7360.22,1110.5,3011.03,4524.32,2247.28,11544,1594.92,2394.32,5874.34,3474.34,2167.39,2585.09,1583.26,1330.48,1702.9,1159.08,1701.85,1143.87,22575.4,1513.36,2020.33,1168.12,1759.97,1196.48,1020.11,1415.19,912.806,932.786,829.48,911.852,545.568,427.738,517.928,385.61,363.901,308.903,254.071,249.767,222.977,232.714,191.843,169.363,151.207,144.039,160.69,165.619,163.039,120.617,112.676,139.588,109.44,103.105,96.6576,95.3917,92.111,87.6656,80.9533,78.5004,77.5777,1659.28
1996,0.162458,3278.05,2438.74,1309,2927.76,574.419,13516.2,4503.66,6680.16,1176.18,5084.31,6929.9,6863.37,1034.93,2805.06,4213.02,2091.64,10739.5,1483.18,2225.91,5459.97,3228.79,2014.02,2402.02,1471.09,1236.2,1582.22,1076.94,1581.27,1062.84,20976.5,1406.2,1877.31,1085.45,1635.45,1111.85,947.971,1315.14,848.293,866.879,770.889,847.459,507.051,397.549,481.382,358.408,338.238,287.124,236.163,232.167,207.269,216.323,178.334,157.44,140.566,133.904,149.386,153.972,151.576,112.138,104.758,129.781,101.753,95.865,89.8715,88.6961,85.6471,81.5151,75.275,72.9955,1615.11
1997,0.124846,94.8425,5988.3,3304.42,1504.84,3038.71,562.279,12952.7,4263.29,6266.59,1097.03,4728.48,6438.4,6375.16,961.19,2604.46,3910.16,1940.44,9959.44,1375.04,2063.19,5060.1,2992.05,1866.24,2225.71,1363.09,1145.44,1466.07,997.899,1465.24,984.863,19438,1303.09,1739.7,1005.91,1515.64,1030.42,878.565,1218.88,786.223,803.467,714.516,785.505,469.994,368.503,446.221,332.237,313.546,266.17,218.933,215.233,192.155,200.554,165.338,145.97,130.327,124.153,138.511,142.766,140.547,103.981,97.1397,120.345,94.3575,88.8989,83.3426,82.2542,79.4282,75.5978,69.812,1565.65
1998,1.35959,72.8864,173.634,8132.58,3726.72,1540.78,2968.29,537.503,12257.5,4011,5872.96,1025.41,4411.28,5996.99,5930.01,893.056,2417.67,3627.3,1799.22,9231.59,1274.28,1911.72,4688.22,2772.02,1728.96,2061.97,1262.82,1061.19,1358.27,924.54,1357.56,912.508,18010.4,1207.43,1612.02,932.115,1404.49,954.886,814.183,1129.59,728.65,744.652,662.231,728.046,435.626,341.566,413.615,307.968,290.651,246.741,202.957,199.533,178.143,185.934,153.289,135.336,120.836,115.115,128.431,132.379,130.325,96.4211,90.0792,111.601,87.5035,82.4434,77.2925,76.2849,73.6658,70.1149,1516.92
1999,4.96222,794.194,135.651,240.341,9491.42,3960.9,1556.28,2915.36,519.401,11721.1,3808.2,5548.82,965.507,4143.3,5622.31,5551.91,835.278,2259.64,3388.51,1680.2,8618.9,1189.52,1784.38,4375.65,2587.1,1613.58,1924.35,1178.53,990.368,1267.62,862.85,1266.99,851.641,16809.3,1126.92,1504.56,869.988,1310.9,891.268,759.95,1054.37,680.134,695.081,618.155,679.6,406.644,318.846,386.108,287.491,271.329,230.341,189.47,186.275,166.309,173.585,143.11,126.351,112.815,107.475,119.909,123.597,121.681,90.0265,84.1062,104.202,81.7033,76.9796,72.1709,71.231,68.7862,1481.95
2000,16.0706,2897.6,1463.07,185.555,274.303,9844.44,3913.49,1501.14,2777.67,491.221,11031.1,3572.21,5192.7,901.882,3864.47,5237.64,5167.26,776.878,2100.65,3149.05,1561.11,8006.87,1104.95,1657.43,4064.22,2402.94,1498.72,1787.38,1094.67,919.907,1177.46,801.495,1176.92,791.121,15615.2,1046.89,1397.74,808.244,1217.89,828.055,706.068,979.632,631.942,645.845,574.382,631.491,377.867,296.289,358.801,267.165,252.151,214.065,176.086,173.121,154.568,161.334,133.013,117.439,104.86,99.8989,111.458,114.889,113.11,83.6874,78.1856,96.8691,75.9551,71.5652,67.0961,66.2236,1441.77
2001,4.05254,9384.33,5346.67,2005,211.567,284.122,9708.05,3765.37,1426.51,2621.08,461.534,10335.9,3340.58,4848.33,840.928,3599.19,4873.73,4805.03,722.077,1951.83,2925.33,1450,7436.35,1026.17,1539.22,3774.33,2231.55,1391.85,1659.95,1016.64,854.362,1093.59,744.427,1093.15,734.833,14504.6,972.458,1298.41,750.825,1131.41,769.273,655.964,910.142,587.131,600.066,533.683,586.762,351.112,275.318,333.414,248.268,234.323,198.935,163.645,160.893,143.655,149.947,123.628,109.155,97.4662,92.8571,103.604,106.796,105.145,77.7961,72.6834,90.0542,70.6132,66.5336,62.3802,1402.07
2002,2.50595,2366.43,17301.5,7320.14,2286.62,219.225,280.372,9349.78,3581.98,1347.34,2464.35,432.641,9668.31,3119.52,4521.07,783.253,3349.29,4532.29,4466.27,670.95,1813.23,2717.22,1346.73,6906.35,953.006,1429.47,3505.21,2072.46,1292.64,1541.67,944.221,793.52,1015.74,691.45,1015.39,682.576,13473.5,903.351,1206.17,697.506,1051.09,714.682,609.43,845.599,545.509,557.541,495.876,545.208,326.255,255.833,309.826,230.71,217.756,184.875,152.082,149.529,133.511,139.362,114.904,101.455,90.5928,86.3108,96.3026,99.2717,97.7393,72.3183,67.5671,83.717,65.6456,61.8544,1361.52
2003,0.525244,1464.07,4431.88,24120.7,8593.68,2444.85,222.363,275.874,9037.66,3424.83,1279.36,2329.55,407.72,9090.89,2928.18,4238.21,733.535,3134.49,4239.53,4176.36,627.255,1694.89,2539.63,1258.63,6454.33,890.615,1335.87,3275.72,1936.78,1208.03,1440.78,882.442,741.612,949.313,646.242,949.017,637.971,12593.2,844.349,1127.41,651.973,982.49,668.051,569.677,790.454,509.943,521.2,463.562,509.689,305.005,239.174,289.656,215.694,203.587,172.848,142.191,139.806,124.832,130.305,107.438,94.8642,84.7089,80.7062,90.0506,92.8284,91.3969,67.6264,63.1845,78.288,61.3894,1331.13
2004,1.67071,306.931,2759.85,6212.33,28791.6,9307.15,2494.37,218.719,264.937,8547.36,3211.08,1194.29,2170.44,379.56,8459.34,2723.84,3941.3,682.002,2913.99,3941.33,3883.04,583.309,1576.53,2362.94,1171.43,6009.11,829.457,1244.56,3052.83,1805.61,1126.58,1344.06,823.462,692.253,886.385,603.57,886.586,596.151,11770.5,789.364,1054.21,609.763,919.052,625.023,533.071,739.771,477.312,487.91,434.005,477.241,285.616,223.991,271.29,202.033,190.706,161.922,133.211,130.984,116.96,122.093,100.671,88.8931,79.3797,75.6313,84.3906,86.9962,85.6568,63.3808,59.219,73.3762,1305.2
2005,0.115311,976.313,578.659,3870.43,7424.24,31246.5,9519.62,2459.78,210.59,251.192,8031.68,3002.99,1114.27,2022.64,353.473,7874.1,2534.45,3666.34,634.347,2710.38,3666.32,3612.75,542.836,1467.55,2200.27,1091.13,5599.05,773.113,1160.4,2847.34,1684.61,1051.42,1254.77,768.986,646.64,828.205,564.099,828.811,557.432,11008.4,738.41,986.355,570.617,860.194,585.087,499.082,692.697,446.994,456.971,406.526,447.069,267.582,209.865,254.2,189.318,178.715,151.749,124.848,122.767,109.628,114.443,94.3669,83.3289,74.4132,70.9013,79.1147,81.5594,80.3054,59.4223,55.5215,1292.54
2006,0.485976,67.3852,1841.27,811.88,4628.55,8064.42,31992.1,9397.32,2370.83,199.869,236.265,7517.83,2804,1039.14,1884.87,329.223,7330.97,2358.99,3412.05,590.342,2522.58,3412.86,3363.74,505.553,1367.15,2050.36,1017.11,5220.88,721.124,1082.71,2657.52,1572.78,981.907,1172.15,718.544,604.381,774.272,527.489,775.192,521.479,10300.5,691.049,923.251,534.196,805.411,547.901,467.423,648.832,418.734,428.123,380.898,418.919,250.754,196.68,238.245,177.446,167.517,142.248,117.036,115.089,102.776,107.294,88.4747,78.128,69.7706,66.4794,74.1823,76.4762,75.3019,55.7209,1264.14
2007,0.177176,283.991,127.038,2582.66,970.858,5028.99,8260.38,31594.5,9061.31,2251.01,188.042,221.168,7019,2614.3,968.03,1754.87,306.389,6820.64,2194.5,3174.13,549.235,2347.36,3176.56,3131.72,470.827,1273.65,1910.77,948.185,4868.7,672.702,1010.34,2480.67,1468.57,917.116,1095.12,671.507,564.963,723.953,493.323,725.143,487.912,9639.3,646.809,864.291,500.16,754.205,513.136,437.818,607.806,392.298,401.133,356.916,392.575,235.002,184.337,223.307,166.329,157.03,133.349,109.719,107.898,96.3569,100.596,82.954,73.2549,65.4204,62.3358,69.56,71.7122,70.6123,1237.7
2008,9.6237,103.539,535.42,178.262,3091.97,1057.05,5164.41,8178.96,30544.6,8625.18,2122.52,176.341,206.769,6550.45,2437.11,901.753,1633.9,285.179,6347.59,2042.28,2954.27,511.285,2185.69,2958.61,2917.74,438.798,1187.4,1781.98,884.567,4543.54,627.979,943.467,2317.19,1372.19,857.175,1023.82,627.951,528.449,677.319,461.647,678.721,456.765,9025.58,605.729,809.524,468.534,706.608,480.811,410.283,569.639,367.699,376.012,334.59,368.044,220.331,172.839,209.389,155.97,147.256,125.054,102.898,101.193,90.372,94.3504,77.8054,68.7098,61.3626,58.4704,65.2477,67.2676,1227.26
2009,0.46813,5623.61,194.88,749.732,212.796,3354.04,1081.05,5091.95,7873.51,28951.8,8099.99,1982.92,164.283,192.338,6087.76,2263.62,837.229,1516.65,264.698,5892.13,1896.08,2743.5,474.96,2031.13,2750.46,2713.55,408.257,1105.21,1659.31,824.012,4234.18,585.448,879.898,2161.84,1280.64,800.253,956.136,586.612,493.8,633.079,431.602,634.697,427.231,8443.71,566.785,757.61,438.558,661.499,450.177,384.191,533.473,344.389,352.209,313.436,344.802,206.431,161.946,196.204,146.156,137.997,117.196,96.4354,94.8411,84.7018,88.4331,72.9277,64.4038,57.5183,54.8083,61.1623,1213.51
2010,3.7335,273.53,10569.4,272.184,890.643,229.115,3399.95,1056.31,4857.45,7396.99,26970.5,7515.14,1836.8,152.099,178.04,5634.44,2094.79,774.733,1403.49,244.983,5454.63,1755.87,2541.6,440.194,1883.31,2551.47,2518.43,379.081,1026.72,1542.18,766.196,3938.85,544.848,819.221,2013.57,1193.26,745.923,891.531,547.155,460.727,590.85,402.921,592.671,399.037,7888.22,529.606,708.046,409.938,618.429,420.928,359.277,498.94,322.132,329.48,293.236,322.608,193.159,151.544,183.613,136.785,129.156,109.693,90.2655,88.7768,79.2888,82.7845,68.2716,60.2937,53.849,51.3133,1193.45
2011,1.4867,2181.52,514.696,14773.6,323.299,957.616,231.779,3315.39,1005.62,4554.83,6881.08,25005.1,6961.19,1701.5,140.923,164.97,5220.58,1940.81,717.789,1300.46,227.044,5056.56,1628.26,2357.75,408.511,1748.47,2369.78,2340.08,352.382,954.797,1434.73,713.093,3667.26,507.467,763.285,1876.72,1112.53,695.666,831.707,510.579,430.041,551.63,376.262,553.574,372.787,7370.66,494.941,661.806,383.222,578.202,393.597,335.987,466.645,301.31,308.209,274.327,301.827,180.729,141.801,171.818,128.005,120.871,102.661,84.4823,83.0921,74.2143,77.4888,63.9063,56.4402,50.4088,1165.29
2012,0.636414,868.714,4115.45,723.661,17645.5,342.725,958.53,223.891,3140.55,943.649,4257.62,6422.54,23319.3,6486.3,1583.91,131.063,153.308,4848.71,1801.84,666.224,1206.87,210.69,4692.3,1511.02,2188.11,379.15,1622.96,2199.91,2172.58,327.201,886.681,1332.56,662.401,3407.04,471.527,709.333,1744.33,1034.2,646.791,773.395,474.859,400.02,513.205,350.111,515.187,346.995,6861.9,460.859,616.341,356.959,538.673,366.754,313.13,434.98,280.916,287.401,255.855,281.556,168.623,132.327,160.369,119.499,112.86,95.8756,78.9139,77.6304,69.3496,72.4236,59.7405,52.7713,1137.11
2013,7.91279,371.911,1640.23,5792.06,867.988,18985,348.362,940.115,215.016,2980.83,889.99,4001.17,6021.66,21825,6061.87,1478.55,122.236,142.893,4517.34,1678.23,620.416,1123.78,196.179,4369.18,1407.01,2037.62,353.098,1511.57,2049.11,2023.85,304.832,826.152,1241.73,617.321,3175.55,439.542,661.297,1626.41,964.409,603.22,721.39,442.987,373.222,478.891,326.747,480.874,323.931,6406.72,430.351,575.625,333.428,503.238,342.681,292.621,406.552,262.597,268.702,239.246,263.32,157.726,123.796,150.054,111.83,105.635,89.7522,73.8859,72.696,64.9521,67.8422,55.9706,1115.15
