"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70"
1974,7072.02,8367.51,5007.21,4107.79,5005.02,3294.4,4635.1,2981.18,56446.2,3612.62,4615.16,2581.2,3781,2523.05,2116.12,2895.69,1845.91,1861.25,1629.57,1758.26,1032.28,794.397,944.48,690.856,639.439,532.092,429.766,413.214,359.655,367.187,295.953,255.879,223.341,208.118,229.086,233.044,225.907,164.719,151.988,185.257,142.498,131.77,121.349,117.75,111.842,105.319,96.5936,93.0288,91.2003,84.0871,88.0409,82.9725,77.7723,73.2231,68.908,64.9902,61.5939,58.6943,55.8159,52.984,49.8802,46.6433,43.7007,41.0689,38.7478,36.6191,34.6702,32.8538,31.1132,29.4178,430.062
1975,10465.9,6571.38,7616.66,4527.97,3690.94,4583.78,2980.71,4192.08,2695.64,51071.1,3276.49,4200.18,2357.45,3463.46,2315.94,1944.84,2663.05,1698.12,1712.43,1499.34,1617.76,949.798,730.921,869.011,635.653,588.345,489.576,395.426,380.196,330.917,337.847,272.305,235.433,205.495,191.488,210.781,214.422,207.856,151.557,139.844,170.454,131.111,121.241,111.653,108.341,102.905,96.9031,88.8753,85.5953,83.9129,77.3681,81.006,76.3426,71.5579,67.3722,63.4019,59.7972,56.6723,54.0043,51.3559,48.7503,45.8945,42.9162,40.2088,37.7873,35.6517,33.693,31.8999,30.2286,28.6271,422.765
1976,17047.9,9722.16,5961.85,6857.63,4043.46,3337.29,4030.84,2619.04,3681.76,2370.92,45170.7,2921.12,3775.46,2133.58,3149.6,2112.16,1776.39,2434.07,1552.53,1565.77,1370.97,1479.26,868.486,668.347,794.616,581.235,537.977,447.663,361.573,347.648,302.587,308.924,248.993,215.278,187.902,175.095,192.736,196.066,190.061,138.582,127.872,155.862,119.887,110.862,102.094,99.0662,94.0955,88.6073,81.2667,78.2675,76.7291,70.7446,74.0711,69.8069,65.4319,61.6045,57.9741,54.678,51.8206,49.381,46.9593,44.5768,41.9655,39.2422,36.7665,34.5523,32.5995,30.8086,29.1689,27.6408,412.748
1977,6783.28,15828.8,8817.98,5365.46,6106.46,3546.54,2734.85,3297.24,2140.19,3019.47,1971.33,38299.9,2527.18,3321.52,1899.25,2823.62,1900.58,1601.15,2195.44,1400.66,1412.7,1236.97,1334.69,783.605,603.027,716.954,524.428,485.397,403.911,326.235,313.67,273.013,278.731,224.658,194.237,169.538,157.982,173.899,176.903,171.486,125.038,115.374,140.628,108.17,100.027,92.1158,89.3839,84.899,79.9472,73.324,70.6179,69.23,63.8303,66.8317,62.9843,59.0368,55.5835,52.308,49.334,46.7558,44.5547,42.3697,40.22,37.864,35.4068,33.1731,31.1753,29.4134,27.7975,26.3181,397.347
1978,4421.67,6302.04,14383.6,7955.98,4805.26,5550.34,3154.94,2431.32,2930.25,1904.1,2697.98,1772.3,34651.4,2298.51,3032.16,1737.66,2586.39,1741.83,1467.72,2012.63,1284.06,1295.11,1134,1223.59,718.378,552.83,657.275,480.774,444.993,370.289,299.079,287.56,250.288,255.529,205.957,178.069,155.425,144.831,159.424,162.178,157.211,114.63,105.77,128.922,99.1656,91.7002,84.448,81.9435,77.832,73.2923,67.2204,64.7397,63.4672,58.517,61.2685,57.7414,54.1225,50.9567,47.9538,45.2274,42.8638,40.8459,38.8428,36.8721,34.7121,32.4595,30.4118,28.5803,26.965,25.4836,388.399
1979,29354.5,4106.5,5695.2,12884.2,7057.44,4311.18,4800.54,2725.91,2099.46,2535.13,1659.52,2376.25,1577.91,31129.7,2077.98,2751.68,1580.06,2353.95,1585.87,1336.47,1832.73,1169.3,1179.36,1032.65,1114.23,654.172,503.421,598.53,437.805,405.221,337.194,272.348,261.859,227.918,232.691,187.549,162.154,141.534,131.887,145.175,147.683,143.16,104.384,96.3169,117.4,90.3025,83.5044,76.9003,74.6197,70.8757,66.7417,61.2126,58.9535,57.7948,53.287,55.7926,52.5807,49.2853,46.4024,43.6679,41.1851,39.0328,37.1953,35.3712,33.5766,31.6097,29.5584,27.6937,26.0259,24.555,376.891
1980,5319.18,27229.9,3648.4,4988.76,11091,6049.04,3375.06,3748.93,2125.79,1645.11,2023.16,1359.34,1999.31,1357.58,27205.6,1833.25,2439.61,1404.02,2093.58,1410.9,1189.14,1630.73,1040.42,1049.38,918.839,991.425,582.072,447.936,532.562,389.551,360.559,300.03,242.331,232.998,202.798,207.045,166.878,144.282,125.934,117.351,129.174,131.406,127.381,92.8795,85.7012,104.46,80.3497,74.3008,68.4246,66.3954,63.064,59.3857,54.4659,52.4558,51.4248,47.4139,49.6433,46.7854,43.8532,41.2881,38.855,36.6458,34.7308,33.0958,31.4727,29.8759,28.1258,26.3006,24.6414,23.1574,357.2
1981,9964.89,4939.95,24492.1,3248.06,4395.66,10022.6,5329.7,2971.4,3299.11,1873.16,1456.94,1804.71,1221.6,1807.87,1232.92,24772,1671.54,2225.8,1281.29,1910.74,1287.72,1085.32,1488.36,949.591,957.763,838.622,904.871,531.256,408.83,486.068,355.543,329.081,273.836,221.175,212.657,185.093,188.969,152.309,131.686,114.94,107.106,117.897,119.934,116.261,84.7709,78.2192,95.3407,73.335,67.8142,62.451,60.5989,57.5583,54.2011,49.7109,47.8763,46.9353,43.2745,45.3093,42.7009,40.0247,37.6835,35.4628,33.4466,31.6987,30.2064,28.7251,27.2677,25.6703,24.0045,22.4901,347.151
1982,6068.59,9252.71,4427.31,21702.1,2844.71,3949.76,8727.12,4636.44,2583.52,2873.1,1641.57,1288.31,1610.64,1098.65,1634.7,1118.46,22510.4,1520.11,2024.79,1165.71,1738.43,1171.6,987.459,1354.16,863.966,871.401,763.003,823.278,483.352,371.965,442.239,323.483,299.407,249.144,201.231,193.481,168.403,171.929,138.575,119.811,104.576,97.4476,107.266,109.119,105.777,77.1269,71.1661,86.7436,66.7222,61.6992,56.8197,55.1346,52.3682,49.3137,45.2284,43.5592,42.703,39.3724,41.2237,38.8505,36.4156,34.2855,32.2651,30.4306,28.8404,27.4826,26.1349,24.8089,23.3556,21.84,336.31
1983,2068.97,5631.05,8174.22,3865.59,18599.7,2354.65,3172.46,7153.12,3858.97,2173.36,2447.11,1418.07,1128.42,1426.92,981.13,1466.87,1006.15,20273.3,1369.68,1824.7,1050.56,1566.73,1055.89,889.933,1220.41,778.636,785.336,687.644,741.966,435.613,335.227,398.56,291.533,269.836,224.537,181.356,174.371,151.77,154.948,124.889,107.978,94.2471,87.8231,96.6717,98.3417,95.33,69.5094,64.1372,78.1763,60.1323,55.6054,51.2078,49.6891,47.196,44.4432,40.7613,39.257,38.4854,35.4837,37.1522,35.0134,32.819,30.8993,29.0784,27.4251,25.9919,24.7683,23.5536,22.3586,21.0488,322.777
1984,12587.8,1920.89,5047.16,7264.98,3388.98,15844.6,1952.34,2668.59,6083.14,3307.93,1881.75,2143.75,1256.71,1009.6,1285.22,887.258,1329.32,912.674,18396.9,1243.07,1656.1,953.502,1421.99,958.337,807.714,1107.66,706.698,712.78,624.113,673.416,395.367,304.256,361.738,264.599,244.906,203.792,164.601,158.261,137.748,140.633,113.35,98.0018,85.5396,79.7091,87.7402,89.2559,86.5225,63.0874,58.2116,70.9536,54.5767,50.4681,46.4767,45.0984,42.8355,40.3371,36.9954,35.6301,34.9298,32.2054,33.7197,31.7785,29.7868,28.0445,26.3918,24.8913,23.5905,22.4799,21.3775,20.2929,312.06
1985,11713.8,11685.7,1709.43,4446.64,6304.11,2879.83,13293.1,1667.27,2309.61,5309.61,2910.48,1669.56,1917.3,1131.37,913.083,1165.57,805.818,1208.1,829.666,16725.2,1130.15,1505.66,866.89,1292.82,871.286,734.344,1007.04,642.504,648.033,567.421,612.245,359.453,276.618,328.878,240.563,222.659,185.28,149.649,143.885,125.235,127.858,103.054,89.0997,77.7695,72.4686,79.7702,81.1482,78.6631,57.3568,52.9239,64.5084,49.6191,45.8837,42.2549,41.0018,38.9445,36.673,33.6348,32.3935,31.7568,29.28,30.6567,28.8918,27.0811,25.497,23.9945,22.6302,21.4476,20.4379,19.4356,302.163
1986,7964.57,10873.7,10411,1508.09,3863.37,5335.16,2386.48,11205.2,1423.63,1989.35,4617.14,2557.93,1482.59,1717.14,1019.31,825.6,1055.87,730.605,1095.71,752.573,15171.6,1025.18,1365.82,786.375,1172.75,790.362,666.139,913.511,582.829,587.844,514.719,555.38,326.067,250.926,298.333,218.22,201.979,168.071,135.75,130.521,113.604,115.983,93.4823,80.8241,70.5463,65.7378,72.3612,73.6112,71.3569,52.0295,48.0083,58.5169,45.0105,41.6221,38.3303,37.1935,35.3274,33.2668,30.5109,29.3849,28.8073,26.5605,27.8093,26.2084,24.5658,23.1289,21.7659,20.5284,19.4556,18.5397,291.729
1987,1709.88,7393.33,9684.62,9181.32,1309.65,3267.78,4418.88,2010.86,9565.03,1225.93,1729.54,4057.11,2271.09,1327.61,1546.85,921.532,747.809,957.204,662.558,993.778,682.587,13760.9,929.851,1238.82,713.253,1063.69,716.868,604.196,828.566,528.633,533.182,466.856,503.736,295.747,227.593,270.591,197.928,183.197,152.443,123.127,118.384,103.04,105.198,84.7896,73.3085,63.9863,59.6249,65.6324,66.7662,64.7215,47.1914,43.5441,53.0755,40.8251,37.7517,34.766,33.735,32.0423,30.1734,27.6737,26.6524,26.1286,24.0906,25.2234,23.7713,22.2815,20.9782,19.7419,18.6195,17.6464,281.417
1988,9109.95,1587.17,6577.04,8528.35,7958.34,1105.01,2698.77,3714.43,1713,8221.74,1064.13,1517.71,3598.16,2031.83,1195.02,1397.49,834.15,677.493,867.503,600.542,900.793,618.724,12473.4,842.856,1122.92,646.522,964.176,649.799,547.668,751.046,479.174,483.298,423.178,456.607,268.077,206.3,245.275,179.41,166.058,138.18,111.607,107.308,93.3995,95.3555,76.8567,66.4497,57.9998,54.0464,59.4919,60.5196,58.6662,42.7762,39.4702,48.1098,37.0055,34.2197,31.5133,30.5788,29.0445,27.3504,25.0846,24.1588,23.684,21.8367,22.8635,21.5473,20.1968,19.0155,17.8949,16.8774,271.083
1989,5807.85,8458.64,1423.32,5849.19,7485.23,6813.31,925.783,2293.7,3191.39,1482.98,7180.96,938.858,1352.37,3232.42,1835.75,1083.42,1269.26,758.23,616.033,788.897,546.145,819.206,562.686,11343.7,766.517,1021.21,587.965,876.849,590.945,498.065,683.022,435.775,439.524,384.849,415.251,243.797,187.615,223.06,163.161,151.017,125.665,101.498,97.5893,84.9401,86.719,69.8956,60.4312,52.7466,49.1513,54.1036,55.0382,53.3527,38.9018,35.8953,43.7524,33.6538,31.1203,28.6591,27.8092,26.4138,24.8732,22.8126,21.9707,21.5389,19.8589,20.7927,19.5957,18.3676,17.2932,16.2741,261.879
1990,16734.3,5392.59,7572.63,1263.2,5121.81,6411.96,5739.66,791.822,1984.42,2782.18,1303.28,6367,839.628,1218.01,2925.73,1666.53,985.078,1154.87,690.094,560.731,718.098,497.135,745.693,512.192,10325.7,697.732,929.571,535.202,798.163,537.915,453.369,621.729,396.669,400.082,350.314,377.987,221.919,170.778,203.043,148.519,137.465,114.388,92.3902,88.8318,77.3178,78.937,63.6233,55.0083,48.0132,44.7406,49.2484,50.0992,48.5649,35.4109,32.6741,39.8261,30.6338,28.3276,26.0873,25.3136,24.0435,22.6411,20.7655,19.9991,19.606,18.0768,18.9268,17.8372,16.7193,15.7413,253.193
1991,699.509,15539.3,4835.29,6733.69,1109.03,4410.98,5448.75,4949.31,690.364,1742.59,2460.75,1161.66,5717.61,758.624,1105.23,2661.67,1518.16,897.93,1052.96,629.251,511.306,654.806,453.319,679.97,467.049,9415.67,636.236,847.641,488.031,727.815,490.504,413.411,566.931,361.708,364.82,319.438,344.672,202.359,155.726,185.147,135.429,125.349,104.306,84.2471,81.0024,70.5032,71.9797,58.0157,50.16,43.7815,40.7973,44.9078,45.6836,44.2845,32.2898,29.7943,36.316,27.9338,25.8309,23.788,23.0825,21.9244,20.6456,18.9352,18.2364,17.878,16.4836,17.2586,16.2651,15.2457,245.231
1992,3716.65,649.497,13919.9,4294.47,5901.21,949.877,3709.2,4650.56,4272.08,600.444,1528.28,2178.23,1037.62,5145.23,686.239,1002.91,2419.22,1380.9,816.991,958.147,572.608,465.284,595.869,412.517,618.768,425.011,8568.18,578.969,771.346,444.104,662.305,446.355,376.2,515.902,329.151,331.983,290.686,313.649,184.145,141.71,168.482,123.239,114.067,94.9177,76.6641,73.7115,64.1572,65.5008,52.7938,45.6451,39.8407,37.1251,40.8657,41.5716,40.2985,29.3835,27.1125,33.0472,25.4195,23.5059,21.6469,21.0049,19.951,18.7873,17.2309,16.595,16.2688,14.9999,15.7052,14.8011,237.031
1993,1925.04,3450.68,580.279,12323.1,3748.6,5037.77,797.791,3165.64,4017.37,3719.89,527.15,1353.8,1946.36,933.796,4653.52,622.523,911.218,2199.61,1255.91,743.116,871.535,520.851,423.228,542.009,375.23,562.838,386.595,7793.71,526.636,701.625,403.962,602.439,406.009,342.195,469.27,299.399,301.975,264.411,285.298,167.5,128.901,153.253,112.099,103.756,86.3381,69.7345,67.0487,58.3581,59.5802,48.0218,41.5193,36.2396,33.7694,37.1718,37.814,36.656,26.7275,24.6618,30.0601,23.1219,21.3812,19.6902,19.1063,18.1476,17.0891,15.6734,15.095,14.7983,13.6441,14.2856,229.069
1994,4918.48,1787.69,3098.65,516.932,10844.5,3238.71,4297.57,690.19,2767.83,3536.73,3297.43,470.746,1217.59,1760.78,848.226,4237.5,567.601,831.313,2007.2,1146.14,678.183,795.385,475.343,386.249,494.652,342.445,513.661,352.817,7112.74,480.622,640.321,368.666,549.802,370.534,312.296,428.268,273.239,275.59,241.308,260.371,152.865,117.638,139.863,102.305,94.6908,78.7944,63.6415,61.1904,53.2591,54.3745,43.8259,37.8916,33.0732,30.8188,33.924,34.51,33.4532,24.3922,22.507,27.4336,21.1016,19.513,17.9698,17.4369,16.562,15.596,14.3039,13.7761,13.5053,12.4519,222.092
1995,12169.7,4568.39,1616.34,2783.63,459.618,9447.84,2770.35,3716.99,601.978,2428.49,3125.45,2938.21,422.89,1101.17,1599.92,772.917,3866.99,518.322,759.344,1833.6,1047.05,619.551,726.622,434.248,352.857,451.888,312.839,469.252,322.314,6497.81,439.07,584.962,336.793,502.269,338.5,285.297,391.242,249.616,251.764,220.446,237.86,139.649,107.468,127.771,93.4601,86.5043,71.9823,58.1394,55.9002,48.6546,49.6735,40.037,34.6157,30.2138,28.1544,30.9911,31.5265,30.561,22.2834,20.5612,25.0618,19.2773,17.826,16.4162,15.9294,15.1301,14.2476,13.0673,12.5851,12.3377,214.267
1996,352.184,11302,4115.67,1445.61,2461.16,397.731,8025.43,2382.96,3227.72,526.201,2139.11,2777.14,2633.17,381.664,998.729,1455.4,704.189,3525.63,472.7,692.576,1672.43,955.018,565.097,662.757,396.08,321.843,412.17,285.343,428.008,293.985,5926.69,400.479,533.548,307.191,458.123,308.748,260.221,356.854,227.677,229.636,201.07,216.954,127.375,98.0219,116.541,85.2455,78.9011,65.6554,53.0293,50.9869,44.3782,45.3075,36.5179,31.5732,27.5582,25.6798,28.2672,28.7555,27.8749,20.3248,18.754,22.8591,17.5829,16.2592,14.9734,14.5293,13.8003,12.9954,11.9188,11.4789,206.687
1997,270.647,326.976,10105.5,3647.05,1263.15,2098.49,332.449,6813.63,2047.15,2795.15,459.731,1887.5,2474.28,2364.73,344.667,904.942,1321.04,639.69,3203.73,429.589,629.434,1519.96,867.958,513.582,602.339,359.973,292.503,374.595,259.33,388.99,267.184,5386.4,363.97,484.908,279.187,416.359,280.601,236.499,324.323,206.921,208.701,182.74,197.176,115.763,89.0859,105.916,77.4743,71.7083,59.6701,48.195,46.3388,40.3325,41.1772,33.1889,28.6949,25.0459,23.3388,25.6903,26.1341,25.3337,18.4719,17.0443,20.7752,15.98,14.777,13.6083,13.2048,12.5422,11.8107,10.8322,198.277
1998,2947.39,251.264,292.994,8973.92,3025.01,1036.25,1737.69,279.679,5836.87,1783.04,2468.54,410.384,1697.49,2235.34,2141.58,312.496,820.855,1198.48,580.375,2906.7,389.761,571.077,1379.04,787.485,465.965,546.492,326.597,265.383,339.864,235.286,352.924,242.412,4886.99,330.224,439.949,253.301,377.755,254.585,214.571,294.253,187.736,189.351,165.797,178.894,105.03,80.8262,96.0963,70.2911,65.0597,54.1377,43.7265,42.0424,36.593,37.3594,30.1117,26.0344,22.7238,21.1749,23.3083,23.711,22.9849,16.7593,15.464,18.849,14.4984,13.4069,12.3466,11.9805,11.3793,10.7156,189.722
1999,10757.4,2738.47,228.902,265.592,7853.73,2632.39,906.537,1533.57,249.244,5247.14,1614.37,2247.25,375.011,1554.75,2049.9,1965.05,286.804,753.432,1100.07,532.721,2668.04,357.758,524.186,1265.81,722.825,427.705,501.62,299.781,243.593,311.958,215.967,323.945,222.507,4485.72,303.109,403.825,232.503,346.738,233.681,196.953,270.091,172.321,173.804,152.183,164.205,96.4059,74.1895,88.2058,64.5195,59.7176,49.6924,40.1361,38.5903,33.5884,34.2918,27.6392,23.8967,20.8579,19.4362,21.3945,21.7641,21.0976,15.3832,14.1943,17.3013,13.3079,12.3061,11.3328,10.9967,10.445,183.979
2000,34838.6,9989.71,2469.25,204.852,224.219,6568.38,2218.6,774.163,1329.75,219.187,4669.42,1449.89,2031.23,340.29,1413.76,1865.82,1789.3,261.19,686.173,1001.88,485.171,2429.89,325.825,477.397,1152.82,658.304,389.527,456.844,273.021,221.849,284.112,196.689,295.029,202.646,4085.31,276.053,367.778,211.749,315.787,212.822,179.372,245.982,156.939,158.29,138.599,149.548,87.8005,67.5672,80.3323,58.7603,54.3871,45.2568,36.5535,35.1456,30.5902,31.2308,25.1721,21.7636,18.9961,17.7013,19.4848,19.8214,19.2143,14.01,12.9273,15.7569,12.12,11.2076,10.3212,10.0151,177.069
2001,8785.31,32352,9022.14,2214,171.968,186.258,5494.04,1879.11,666.045,1161.73,194.078,4178.54,1307.13,1839.6,308.937,1284.96,1696.63,1627.31,237.557,624.094,911.239,441.277,2210.05,296.347,434.205,1048.52,598.745,354.285,415.512,248.32,201.777,258.407,178.894,268.337,184.312,3715.7,251.077,334.504,192.591,287.217,193.567,163.144,223.727,142.74,143.968,126.059,136.018,79.8568,61.4541,73.0643,53.4441,49.4665,41.1622,33.2463,31.9659,27.8226,28.4052,22.8947,19.7946,17.2774,16.0998,17.7219,18.028,17.4759,12.7425,11.7577,14.3313,11.0235,10.1936,9.38744,170.158
2002,5432.53,8158.26,29194.1,8081.51,1862.77,143.243,156.28,4669.44,1622.05,583.52,1030.85,173.94,3771.19,1184.76,1671.19,280.955,1169.08,1543.87,1480.86,216.18,567.936,829.242,401.569,2011.18,269.68,395.133,954.17,544.866,322.404,378.121,225.975,183.62,235.154,162.796,244.19,167.726,3381.34,228.484,304.403,175.261,261.371,176.149,148.463,203.595,129.895,131.013,114.716,123.778,72.6708,55.924,66.4895,48.6348,45.0152,37.4582,30.2546,29.0894,25.3189,25.8491,20.8344,18.0133,15.7227,14.651,16.1272,16.4058,15.9033,11.5958,10.6996,13.0417,10.0315,9.27633,163.389
2003,1138.65,5048.19,7478.77,26665.4,7090.63,1624,125.266,137.515,4144.17,1452.62,526.869,936.933,158.832,3453.52,1086.63,1533.86,257.944,1073.44,1417.61,1359.77,198.503,521.496,761.435,368.732,1846.72,247.628,362.823,876.146,500.312,296.041,347.202,207.496,168.605,215.925,149.484,224.222,154.011,3104.84,209.8,279.512,160.929,239.998,161.745,136.323,186.947,119.274,120.3,105.335,113.656,66.7284,51.3511,61.0526,44.6579,41.3342,34.3952,27.7806,26.7107,23.2485,23.7354,19.1308,16.5403,14.437,13.453,14.8084,15.0642,14.6029,10.6476,9.82471,11.9753,9.21122,158.546
2004,3621.86,1058.35,4654.53,6844.55,24054.6,6296.03,1430.23,110.218,120.94,3648.89,1285.19,469.421,840.9,143.438,3132.75,988.481,1397.6,235.245,979.535,1294.14,1241.79,181.343,476.582,696.103,337.214,1689.47,226.621,332.158,802.371,458.336,271.29,318.274,190.266,154.649,198.107,137.185,205.826,141.409,2851.43,192.717,256.803,147.882,220.579,148.681,125.331,171.895,109.685,110.641,96.8876,104.551,61.3878,47.2448,56.1744,41.0922,38.036,31.6522,25.5663,24.5826,21.397,21.8458,17.6082,15.2243,13.2886,12.383,13.6309,13.8665,13.442,9.80127,9.04384,11.0235,154.427
2005,249.978,3366.61,976.072,4264.56,6192.39,21467.1,5579.14,1266.35,97.5496,107.146,3246.1,1150.21,422.759,761.351,130.369,2854.29,901.909,1276.25,214.933,895.317,1183.3,1135.83,165.928,436.222,637.377,308.874,1548.02,207.719,304.557,735.938,420.523,248.986,292.195,174.726,142.058,182.025,126.08,189.21,130.022,2622.37,177.271,236.264,136.077,203.003,136.854,115.377,158.263,100.997,101.888,89.231,96.297,56.5457,43.5212,51.7502,37.8579,35.044,29.1636,23.5571,22.6515,19.7167,20.1308,16.2262,14.0297,12.2461,11.4117,12.5619,12.7792,12.3881,9.03288,8.33489,152.482
2006,1053.52,232.365,3105.98,894.826,3862.25,5534.65,19056.2,4948.66,1122.81,86.576,95.4733,2909.29,1037.13,383.161,692.606,118.878,2606.3,824.205,1166.89,196.59,819.192,1083.05,1039.95,151.972,399.668,584.162,283.18,1419.72,190.564,279.492,675.579,386.147,228.699,268.461,160.576,130.586,167.366,115.953,174.049,119.628,2413.18,163.158,217.49,125.284,186.927,126.032,106.266,145.781,93.0406,93.8698,82.2155,88.7325,52.1072,40.1074,47.6934,34.8918,32.2996,26.8808,21.7138,20.8796,18.1749,18.557,14.958,12.9333,11.2893,10.5202,11.5807,11.7811,11.4206,8.32751,148.261
2007,384.092,979.301,214.31,2847.39,810.947,3457.39,4923.07,16937.7,4396.94,998.518,77.2768,85.6761,2625.4,940.39,348.621,631.564,108.543,2381.55,753.513,1067.23,179.865,749.763,991.607,952.485,139.241,366.316,535.604,259.731,1302.6,174.902,256.605,620.453,354.747,210.163,246.771,147.642,120.098,153.961,106.69,160.179,110.116,2221.73,150.24,200.302,115.4,172.203,116.119,97.9186,134.344,85.7494,86.5209,75.7849,81.7977,48.0378,36.9772,43.9733,32.1717,29.7828,24.787,20.0231,19.2544,16.7606,17.1133,13.7945,11.9275,10.4114,9.70233,10.6804,10.8654,10.533,144.419
2008,20862.8,357.048,903.37,196.681,2588.23,729.792,3095.4,4404.81,15150.2,3935.72,896.411,69.6718,77.5908,2386.73,857.282,318.386,577.423,99.3052,2179.89,689.976,977.589,164.817,687.278,909.293,873.732,127.774,336.269,491.843,238.592,1196.99,160.774,235.952,570.69,326.391,193.418,227.171,135.95,110.614,141.836,98.3081,147.625,101.505,2048.33,138.537,184.727,106.441,158.854,107.13,90.3481,123.969,79.134,79.8522,69.9485,75.5031,44.3436,34.1353,40.5955,29.7015,27.497,22.8853,18.4874,17.7781,15.4758,15.8017,12.7375,11.0137,9.61391,8.9592,9.86245,10.0333,143.088
2009,1014.84,19392.3,328.792,826.91,178.043,2316.12,649.214,2751.57,3914.19,13473.7,3512.02,803.827,62.7964,70.2402,2167.53,780.173,290.118,526.577,90.6116,1989.99,630.144,893.203,150.655,628.502,831.895,799.712,117,308.046,450.753,218.75,1097.88,147.52,216.581,524.027,299.806,177.723,208.802,124.994,101.728,130.476,90.4565,135.865,93.4391,1885.94,127.577,170.141,98.0514,146.354,98.7131,83.259,114.254,72.9394,73.6077,64.4834,69.6087,40.8843,31.474,37.4324,27.3884,25.3565,21.1045,17.0493,16.3956,14.2726,14.5735,11.7476,10.1579,8.86702,8.26326,9.09642,141.23
2010,8093.68,943.153,17825.7,299.632,741.259,156.804,2021.27,565.957,2397.46,3414.84,11817.4,3104.13,716.217,56.3364,63.3276,1960.42,706.949,263.179,478.023,82.3026,1808.42,572.933,812.512,137.113,572.294,757.874,728.914,106.694,281.046,411.437,199.761,1003.02,134.83,198.032,479.335,274.339,162.684,191.197,114.492,93.2085,119.582,82.9254,124.584,85.6995,1730.09,117.056,156.137,89.9954,134.349,90.6277,76.4486,104.919,66.9868,67.6064,59.2306,63.9428,37.5588,28.9155,34.3912,25.1643,23.2983,19.392,15.6663,15.066,13.1155,13.3922,10.7956,9.33484,8.14861,7.59384,138.15
2011,3222.96,7521.72,867.794,16241.3,267.817,648.672,135.718,1747.33,488.955,2074.51,2974.08,10389.6,2756.05,641.222,50.7403,57.2525,1776.19,641.282,238.905,434.16,74.7842,1643.93,521.044,739.244,124.803,521.138,690.424,664.322,97.2799,256.352,375.434,182.35,915.936,123.168,180.965,438.165,250.854,148.8,174.928,104.777,85.3198,109.485,75.94,114.111,78.5097,1585.2,107.269,143.103,82.493,123.163,83.0907,70.0974,96.2109,61.4314,62.0038,54.3254,58.6505,34.4517,26.5246,31.5487,23.0851,21.3739,17.7907,14.373,13.8225,12.0331,12.2872,9.90492,8.5648,7.47648,133.724
2012,1379.65,2994.76,6944.52,800.209,14645.7,224.47,541.721,113.437,1475.23,419.377,1809.62,2632.02,9289.97,2480,578.943,45.8846,51.8081,1607.71,580.523,216.285,393.076,67.7115,1488.55,471.828,669.465,113.031,472.017,625.399,601.805,88.1329,232.269,340.196,165.251,830.129,111.641,164.046,397.242,227.45,134.933,158.645,95.0345,77.3962,99.3299,68.9047,103.553,71.2547,1438.91,97.3829,129.931,74.9105,111.858,75.4746,63.6813,87.4173,55.8249,56.3534,49.3821,53.3216,31.3263,24.122,28.6954,21.0006,19.4469,16.1893,13.0813,12.5822,10.9552,11.1883,9.0205,7.80129,128.654
2013,17153.8,1282.32,2767.51,6410.79,728.253,12722.2,194.54,469.743,98.9967,1300.44,373.686,1627.35,2382.52,8443.33,2258.84,527.852,41.8535,47.2651,1466.86,529.694,197.358,358.697,61.7929,1358.52,430.639,611.062,103.178,430.9,570.963,549.466,80.4743,212.103,310.685,150.929,758.255,101.984,149.871,362.953,207.838,123.311,144.995,86.8672,70.7525,90.8135,63.004,94.696,65.168,1316.15,89.0855,118.875,68.5447,102.365,69.0783,58.292,80.0296,51.1137,51.6044,45.2266,48.8412,28.698,22.1011,26.295,19.2465,17.825,14.8412,11.9937,11.5377,10.0472,10.2624,8.27519,125.215
2014,3354.29,15945.8,1185.5,2556.07,5861.56,644.341,11238,171.91,416.98,88.5023,1171.44,338.808,1482.32,2176.39,7724.64,2068.07,483.424,38.3361,43.296,1343.75,485.262,180.812,328.643,56.6186,1244.84,394.626,559.998,94.5618,394.946,523.36,503.693,73.7762,194.465,284.873,138.402,695.378,93.5359,137.468,332.948,190.674,113.139,133.048,79.7178,64.9362,83.357,57.8372,86.9398,59.837,1208.62,81.8167,109.189,62.9668,94.0465,63.4722,53.5678,73.5528,46.9829,47.44,41.5821,44.9112,26.3922,20.328,24.1885,17.707,16.4014,13.6577,11.0387,10.6205,9.24965,9.44904,122.942
